time_s,Ax,Ay,Az,Gx,Gy,Gz
0.58,0.0538,-0.0351,9.7684,-0.6774,-0.3624,1.1364
0.6,-0.048,-0.0165,9.8529,-1.1392,-1.1364,-0.0105
0.62,-0.0257,0.0395,9.774,2.2351,0.741,-0.9152
0.64,-0.1025,-0.08,9.7902,0.4267,0.037,-0.8043
0.66,-0.0186,-0.0172,9.7726,1.0007,0.7141,-0.5718
0.68,0.0485,0.0642,9.8158,-0.9204,-0.2142,-1.3595
0.7,0.0396,0.0447,9.7931,0.795,-1.8254,-0.5327
0.72,-0.0456,0.027,9.7624,0.2456,-0.8894,2.096
0.74,-0.0543,0.076,9.8182,-0.3964,0.1336,-0.5042
0.76,-0.0725,-0.0045,9.9091,-0.3017,0.5524,1.0568
0.78,-0.0055,-0.0017,9.8021,-1.168,-1.1794,-1.0129
0.8,-0.0534,0.0382,9.7973,0.0005,-0.4824,1.1684
0.82,-0.0513,-0.1049,9.8261,2.2314,2.7891,-0.7894
0.84,0.1103,0.0018,9.8803,1.1509,0.1766,-0.9728
0.86,0.0011,0.008,9.813,-0.0032,-1.6761,1.0376
0.88,-0.0266,-0.0526,9.8869,0.5644,1.2308,-1.6025
0.9,-0.0094,-0.0268,9.8147,-2.6133,0.1511,0.8202
0.92,0.0336,-0.0248,9.8373,0.0759,-0.8079,-0.2072
0.94,-0.0187,-0.0,9.7758,-0.4096,-0.9491,0.4323
0.96,-0.069,-0.03,9.7887,-0.8916,-0.2798,-0.9128
0.98,-0.0604,0.0471,9.7975,0.1746,0.7534,0.7535
1.0,-0.1015,0.0135,9.8581,-0.166,-0.4415,-0.8166
1.02,-0.0355,0.0195,9.8193,0.6632,0.5453,0.0596
1.04,-0.0588,0.0141,9.757,-0.894,-0.6462,1.7458
1.06,-0.0454,0.0186,9.817,-0.2934,0.1325,0.4362
1.08,0.1621,-0.0182,9.782,-0.814,-0.985,-2.2603
1.1,0.1769,-0.0403,9.8425,-3.5406,-2.3822,1.3383
1.12,0.1916,-0.0624,9.6293,0.7137,0.8022,1.6403
1.14,0.2063,-0.0844,9.6915,0.8083,-2.9802,1.7078
1.16,0.2208,-0.1062,9.5452,2.7851,-4.057,-0.3338
1.18,0.2353,-0.128,9.5526,5.6077,-2.889,6.4364
1.2,0.2497,-0.1495,9.6266,8.5306,-6.7535,5.1391
1.22,0.2639,-0.1709,9.56,4.4165,-2.6678,3.4487
1.24,0.278,-0.192,9.3553,11.1735,-3.5836,0.9276
1.26,0.2919,-0.2128,9.3635,6.7719,-1.1216,3.945
1.28,0.3056,-0.2334,9.3505,9.3646,-8.4056,1.8804
1.3,0.3191,-0.2536,9.299,11.0552,-4.8077,4.6469
1.32,0.3324,-0.2735,9.2152,7.4689,-5.1414,4.1235
1.34,0.3454,-0.2931,9.1434,14.797,-8.2629,3.6182
1.36,0.3581,-0.3122,9.1847,17.3832,-7.7941,4.0742
1.38,0.3706,-0.3309,9.181,19.5997,-7.1666,3.1857
1.4,0.3828,-0.3492,9.0911,19.9371,-8.3939,3.877
1.42,0.3946,-0.3669,9.0925,14.9319,-11.3136,3.7222
1.44,0.4061,-0.3842,8.9831,14.9163,-7.6652,5.6539
1.46,0.4173,-0.401,8.9504,10.7969,-7.5076,3.8747
1.48,0.4281,-0.4172,8.9592,14.2178,-9.7968,7.3042
1.5,0.4385,-0.4328,8.9807,15.7773,-10.2537,6.2267
1.52,0.4486,-0.4478,8.8598,20.1733,-10.7655,5.6963
1.54,0.4582,-0.4623,8.8784,23.8723,-11.9936,6.2916
1.56,0.4674,-0.4761,8.8385,21.2548,-15.2871,6.0742
1.58,0.4762,-0.4892,8.8889,22.2968,-11.1262,8.9827
1.6,0.4845,-0.5017,8.8409,20.2105,-11.9392,6.7266
1.62,0.4923,-0.5135,8.7969,25.5125,-13.6058,5.778
1.64,0.4998,-0.5246,8.7896,23.3339,-13.5712,9.4959
1.66,0.5067,-0.535,8.6984,24.1954,-11.3395,6.3221
1.68,0.5131,-0.5447,8.7131,24.6951,-11.6833,7.8676
1.7,0.5191,-0.5536,8.7062,23.1522,-17.8068,7.5537
1.72,0.5245,-0.5618,8.737,26.7443,-15.8166,7.4821
1.74,0.5294,-0.5692,8.6474,24.9555,-11.8245,8.4271
1.76,0.5339,-0.5758,8.7981,26.2133,-12.1856,7.4978
1.78,0.5377,-0.5816,8.6978,23.1114,-9.9204,8.3392
1.8,0.5411,-0.5867,8.6164,28.2028,-14.0442,5.8818
1.82,0.5439,-0.5909,8.5532,25.2358,-16.9482,4.7571
1.84,0.5462,-0.5943,8.6529,31.8422,-14.4762,7.4261
1.86,0.548,-0.597,8.6171,24.085,-15.5553,7.1114
1.88,0.5492,-0.5988,8.5738,29.4865,-16.0021,7.3254
1.9,0.5499,-0.5998,8.6101,25.0432,-16.667,8.2834
1.92,0.55,-0.6,8.494,29.0166,-18.5241,9.3841
1.94,0.5496,-0.5993,8.5788,21.9242,-11.6997,7.2993
1.96,0.5486,-0.5979,8.6005,24.0157,-14.999,6.9942
1.98,0.5471,-0.5956,8.7277,29.6228,-16.4458,8.6242
2.0,0.545,-0.5925,8.651,26.7962,-14.6937,7.1607
2.02,0.5424,-0.5886,8.6604,26.9674,-12.1161,7.3037
2.04,0.5393,-0.584,8.6172,22.5041,-13.2314,7.0546
2.06,0.5356,-0.5785,8.5695,22.3746,-15.7139,8.2971
2.08,0.5315,-0.5722,8.61,25.225,-13.2226,8.1104
2.1,0.5268,-0.5651,8.6216,23.8055,-13.2389,6.6609
2.12,0.5215,-0.5573,8.6579,26.634,-11.6917,8.3329
2.14,0.5158,-0.5487,8.7072,27.9703,-11.4142,4.922
2.16,0.5096,-0.5394,8.7688,19.3422,-12.2533,6.3715
2.18,0.5029,-0.5293,8.7538,21.3858,-10.8344,5.4063
2.2,0.4957,-0.5185,8.8667,24.7817,-9.6632,10.9356
2.22,0.488,-0.507,8.7481,22.8927,-14.0434,9.0733
2.24,0.4799,-0.4948,8.823,20.4131,-13.4299,5.2849
2.26,0.4713,-0.482,8.9106,22.4085,-10.2285,6.3141
2.28,0.4623,-0.4685,8.9433,18.1266,-13.7164,7.2187
2.3,0.4529,-0.4543,8.8815,19.2196,-11.5745,5.4283
2.32,0.443,-0.4395,8.9041,24.7009,-11.5388,6.195
2.34,0.4328,-0.4242,8.993,18.3873,-8.9139,5.6535
2.36,0.4221,-0.4082,9.0245,17.636,-5.962,4.1933
2.38,0.4111,-0.3917,9.0378,11.1206,-8.8019,4.9509
2.4,0.3998,-0.3746,9.011,15.5196,-8.8832,4.4403
2.42,0.3881,-0.3571,9.0087,12.9145,-3.6797,4.5244
2.44,0.376,-0.339,9.096,9.8536,-9.1849,6.4692
2.46,0.3637,-0.3205,9.1286,13.3381,-4.9216,4.5525
2.48,0.3511,-0.3016,9.1743,13.4529,-7.8715,6.7968
2.5,0.3382,-0.2822,9.3111,17.5529,-10.8645,5.0958
2.52,0.325,-0.2625,9.189,5.3558,-6.1982,5.5583
2.54,0.3116,-0.2424,9.3308,10.6072,-3.8923,1.6603
2.56,0.298,-0.222,9.3285,9.2495,-6.0185,1.2151
2.58,0.2842,-0.2013,9.3683,5.5742,-5.8532,0.8909
2.6,0.2702,-0.1803,9.4024,5.3687,-6.472,2.8441
2.62,0.256,-0.159,9.5367,9.9847,-5.9351,5.5088
2.64,0.2417,-0.1375,9.5425,1.6274,-1.5814,1.8561
2.66,0.2273,-0.1159,9.5777,4.6045,-4.1794,2.7202
2.68,0.2127,-0.0941,9.5426,5.2581,-0.2904,2.7236
2.7,0.1981,-0.0721,9.725,6.6824,1.1218,0.4093
2.72,0.1834,-0.0501,9.7027,1.0814,-1.7172,-0.7279
2.74,0.1687,-0.028,9.7893,-2.3362,0.0878,1.5404
2.76,0.1539,-0.0059,9.8406,-0.9432,-4.8506,-1.5158
2.78,0.0624,-0.0084,9.8794,-0.0885,2.2966,0.84
2.8,0.0305,0.0188,9.793,0.9555,1.009,1.5649
2.82,0.0195,-0.0292,9.7938,0.3278,0.5031,0.1712
2.84,-0.0413,0.0347,9.8362,0.0449,-2.1985,1.0238
2.86,-0.0216,0.0005,9.7602,-1.0375,0.8265,-0.3781
2.88,-0.0324,-0.0328,9.7795,-0.863,-0.6688,0.6418
2.9,-0.039,-0.0091,9.8172,2.5644,0.1987,-0.026
2.92,0.0044,0.0411,9.8475,0.7873,-0.4649,-1.3693
2.94,-0.0074,-0.0506,9.8453,-0.6258,0.9272,2.686
2.96,0.0023,-0.0386,9.7863,1.8298,-0.5415,0.4675
2.98,0.0153,-0.0662,9.8049,0.4243,1.3474,0.0289
3.0,0.0141,-0.024,9.8382,1.1534,-0.5241,-1.339
3.02,0.0572,0.0551,9.8619,-1.4796,-0.0892,-0.7155
3.04,0.0419,0.0154,9.8351,-0.5378,0.4229,-0.6524
3.06,-0.0472,-0.0353,9.8468,0.2156,1.4516,0.086
3.08,-0.0395,0.0291,9.8836,-1.6321,0.9984,0.367
3.1,-0.0223,-0.0185,9.7665,0.6437,-0.4769,-0.7042
3.12,0.0027,0.0416,9.8654,0.0776,-0.7835,-0.1124
3.14,-0.0455,-0.0816,9.8385,0.8724,1.6758,-0.3164
3.16,0.0302,0.1214,9.7983,0.7711,-0.9404,0.2806
3.18,0.0373,0.014,9.8698,2.0928,0.1221,-0.16
3.2,-0.0745,-0.0056,9.8052,1.2714,0.609,-0.2669
3.22,-0.0591,0.0087,9.7554,-0.2289,-0.5851,0.2382
3.24,0.0641,0.0078,9.7604,-0.0392,-0.0096,-0.6451
3.26,-0.0049,0.0401,9.8279,-1.4091,-1.2275,-1.202
3.28,0.0378,-0.1188,9.8425,-0.1756,-0.5007,0.1757
3.3,0.0029,-0.0412,9.8114,0.0876,0.7969,-0.9167
3.32,0.0829,-0.0498,9.8116,1.1652,-1.1057,-0.8656
3.34,0.0563,0.0474,9.8231,-0.4485,0.3777,-2.1288
3.36,0.0406,-0.0023,9.8401,-0.4306,-0.5017,-2.0777
3.38,-0.0393,-0.0198,9.7478,1.4959,-0.6679,-1.5674
3.4,0.1252,-0.0486,9.8475,-1.6665,0.7036,-0.5241
3.42,-0.044,-0.0484,9.7686,-0.1476,-0.0214,0.246
3.44,0.0641,-0.018,9.8214,-0.5515,-0.0993,1.834
3.46,-0.0217,0.024,9.7746,-0.7498,0.9994,-2.0414
3.48,0.0246,-0.1365,9.7705,-0.4037,1.2657,-2.3494
3.5,0.0654,-0.0214,9.8275,1.4737,0.0215,1.4845
3.52,0.0989,-0.0165,9.8581,1.3441,-1.1548,-0.3404
3.54,0.0684,-0.067,9.8045,0.3167,-0.006,1.7483
3.56,0.0166,-0.016,9.7565,-0.1621,-0.1921,-0.0856
3.58,0.0885,0.0602,9.8368,-0.1806,0.5234,-0.2114
3.6,0.082,0.0315,9.7897,0.3616,0.2049,0.0045
3.62,0.0004,0.0315,9.8429,-2.5887,0.3513,0.2508
3.64,0.0209,-0.0005,9.7879,-0.1769,-0.3096,0.2392
3.66,0.0152,-0.0027,9.8548,-0.2175,-0.9539,-1.7443
3.68,0.0629,0.0445,9.7901,0.2507,-0.2136,-0.055
3.7,-0.0518,0.0284,9.8721,0.0718,-1.1726,0.3656
3.72,0.0095,-0.0165,9.836,0.8672,-0.9984,0.6447
3.74,-0.0529,-0.0276,9.8372,0.7207,-1.3831,-0.3441
3.76,0.018,0.045,9.7762,1.0314,-0.0475,1.082
3.78,0.0123,0.0515,9.9079,-0.1718,-1.7865,0.5229
3.8,-0.0245,-0.0452,9.8507,-0.2318,2.1208,0.5266
3.82,0.0647,-0.011,9.8117,1.1057,-0.0467,-0.1184
3.84,0.0776,-0.0356,9.793,-0.3314,0.5564,-0.345
3.86,-0.081,0.0149,9.8467,1.2379,-0.3052,0.5117
3.88,-0.0111,-0.0413,9.7849,-1.0696,-0.2801,-0.6546
3.9,0.0288,0.0589,9.8287,-0.0521,-0.7116,1.2353
3.92,0.0232,0.0969,9.8747,0.7351,0.7441,0.2895
3.94,-0.0297,0.0411,9.7945,-0.6792,1.2349,-1.5625
3.96,0.0448,-0.0047,9.8257,-0.0805,-0.2424,-1.0314
3.98,-0.0318,0.1055,9.7233,0.0468,0.9346,1.1722
4.0,-0.0081,0.0231,9.8771,1.3371,-0.2353,-0.8369
4.02,0.0279,-0.024,9.856,1.1238,0.4747,-0.9409
4.04,-0.0311,0.0281,9.8759,-0.3635,-0.6845,0.2199
4.06,0.0395,-0.0144,9.8022,-2.5251,-2.1063,0.3867
4.08,-0.0725,-0.0073,9.7354,-0.9748,-0.0798,-0.4528
4.1,0.0021,-0.0164,9.7635,0.9836,0.928,1.655
4.12,-0.0357,-0.0311,9.7969,1.0685,1.5703,0.1191
4.14,-0.0184,-0.0109,9.7731,0.198,0.0947,-0.3532
4.16,-0.0067,-0.0104,9.815,0.4378,2.2987,0.9941
4.18,0.0226,0.0655,9.8076,-0.1597,2.2268,-0.0312
4.2,0.026,0.0248,9.7895,-1.5463,0.6291,0.564
4.22,-0.0559,-0.0391,9.7854,0.8177,0.7172,2.1585
4.24,0.0103,0.0556,9.7981,0.3228,0.2032,-0.9127
