time_s,Ax,Ay,Az,Gx,Gy,Gz
1.52,1.0908,0.2395,0.4805,23.4442,15.4524,12.573
1.54,0.7134,-0.0192,0.3698,24.8225,6.1245,8.1747
1.56,0.4039,0.168,0.351,27.047,11.2167,10.6708
1.58,0.3803,-0.1838,0.1414,7.4931,5.6108,-0.5142
1.6,0.5478,-0.0266,0.252,18.2004,1.5837,2.4932
1.62,0.5599,0.2815,0.2653,14.8571,9.1816,3.3874
1.64,0.2842,0.2052,0.4046,12.7797,6.1853,-0.7474
1.66,0.2694,0.0782,0.1956,16.3065,3.0485,-2.3211
1.68,0.1197,0.0715,0.0688,17.9279,13.3682,2.7102
1.7,0.0795,0.0587,0.1685,9.5359,3.4431,5.7817
1.72,0.03,0.0878,-0.0104,-4.2545,-7.4751,6.0742
1.74,0.0597,-0.0346,0.0665,-0.9658,8.704,-3.4494
1.76,-0.0122,-0.0093,-0.0373,-0.1183,-0.5465,-0.0021
1.78,0.0415,-0.0131,0.0398,-0.2355,-0.5551,0.496
1.8,0.0187,-0.0091,-0.0052,0.9018,-0.3843,0.0161
1.82,-0.0013,0.0484,-0.0459,-0.4101,0.3819,-0.1042
1.84,-0.0007,0.0296,0.0075,-1.0303,-1.0332,0.5521
1.86,-0.0089,0.0237,0.0075,0.4422,0.9697,-0.5344
1.88,0.0272,-0.0006,0.0585,-0.9835,-0.068,-0.0475
1.9,-0.0352,-0.0241,-0.0816,0.0744,-1.7017,-0.4732
1.92,-0.0206,0.0459,-0.0409,0.4219,0.69,0.0859
1.94,-0.0169,0.0431,-0.0014,-0.665,0.4758,0.3934
1.96,-0.0061,0.0017,0.0354,-0.0135,0.6161,0.1232
1.98,-0.0159,0.0024,0.0739,0.5805,-0.446,-0.8014
2.0,0.0046,0.0014,-0.0355,0.1881,-0.6348,0.042
2.02,-0.0261,0.0203,-0.0607,-0.1278,-0.3125,0.8113
2.04,-0.0117,-0.0314,0.0473,-0.8901,-0.2658,0.2076
2.06,-0.037,0.028,-0.0448,0.5943,-1.2191,0.3553
2.08,-0.0171,0.0084,0.0734,-0.3239,1.6793,-0.3709
2.1,-0.0517,0.0021,-0.0635,0.1087,0.4495,-0.0725
2.12,-0.0004,0.0278,0.014,-0.5648,0.8067,-0.25
2.14,0.0282,0.0489,-0.0002,-0.8164,-0.1554,-0.2227
2.16,-0.0166,0.0238,-0.0394,0.8899,0.806,-0.1673
2.18,0.0283,0.0345,0.0184,0.2741,0.5616,0.5938
2.2,0.0469,0.0032,-0.0412,0.2743,-1.002,-0.6784
2.22,-0.0372,-0.0137,0.0031,-0.194,-0.4728,-0.3954
2.24,-0.0334,0.0289,0.0481,1.0877,0.2689,0.7165
2.26,0.0517,0.0418,0.0089,0.9806,0.8964,0.1623
2.28,-0.0288,-0.0225,0.0094,-0.203,0.1552,-0.2836
2.3,0.0061,-0.0093,0.0009,-0.1327,-0.6921,0.0229
2.32,0.0266,-0.0266,0.0133,0.3917,0.7827,-0.297
2.34,-0.0302,0.0762,-0.0171,0.1503,-0.5351,0.681
2.36,-0.0384,-0.0224,-0.0258,0.0545,0.0589,-0.0497
2.38,-0.0118,-0.0014,0.0718,0.4429,0.3954,0.2122
2.4,-0.0171,-0.0297,-0.0076,-0.6785,-0.7618,0.61
2.42,-0.0225,-0.0195,0.0331,-0.0072,0.2166,0.5755
2.44,-0.0195,0.0056,0.0412,0.1827,-0.3498,-0.3075
2.46,-0.0706,0.0514,0.0386,0.3485,-0.8336,0.1885
2.48,0.0009,0.0394,-0.0027,0.4743,-0.13,0.2798
2.5,0.0073,-0.0279,0.021,-0.7117,-0.3527,-0.1001
2.52,0.0002,-0.0103,-0.047,-0.578,-0.6309,0.9412
2.54,0.0012,0.0006,-0.0324,-0.4461,0.2668,-0.3985
2.56,0.0277,-0.0124,0.0093,-0.1488,-0.1264,0.4552
2.58,-0.0085,-0.0026,0.1258,-0.3778,0.1694,-0.5881
2.6,0.0331,-0.0033,0.0066,0.2568,0.3037,-0.0092
2.62,0.0104,0.0295,0.0052,0.0176,0.0865,0.2221
2.64,0.0173,0.0471,-0.01,-0.2908,0.3736,-1.3196
2.66,0.0539,0.0075,-0.0393,1.1238,-0.6133,-0.0283
2.68,0.0168,-0.0721,0.0053,-0.2411,0.319,-0.0701
2.7,-0.0526,-0.0151,0.0115,-0.4344,-0.5518,0.1869
2.72,0.0279,0.0051,-0.0266,-0.2169,-0.113,-0.1539
2.74,-0.0377,-0.0103,-0.062,0.1123,0.4208,-0.2967
2.76,-0.0214,-0.0039,-0.0097,0.2755,-0.0893,0.6805
2.78,0.0563,0.0322,-0.0275,-0.1486,-0.763,-0.18
2.8,0.0155,0.0328,-0.0376,-0.5214,-0.4788,0.4473
2.82,-0.0067,-0.0383,0.0333,-0.4315,0.2703,0.7293
2.84,-0.0056,-0.041,-0.036,0.4879,1.4055,0.2432
2.86,-0.0201,0.0411,-0.0222,-0.516,-0.1754,0.2042
2.88,-0.0468,0.0435,0.057,-0.0746,-0.2275,0.5359
2.9,0.0292,-0.0017,-0.0095,1.1955,0.0929,-0.0778
2.92,0.0652,0.0218,-0.028,-0.5757,0.1015,-0.2598
2.94,-0.0009,-0.0291,-0.022,0.9291,0.6045,0.7613
2.96,0.0352,0.0116,-0.0334,1.0305,-0.3026,0.5099
2.98,-0.0059,-0.002,-0.0361,-0.1136,-0.2638,0.216
3.0,0.0222,-0.0036,0.0778,-0.6408,0.256,0.4549
