time_s,Ax,Ay,Az,Gx,Gy,Gz
0.88,-0.0318,-0.0247,9.769,0.7653,-0.0954,-0.0363
0.9,-0.0263,0.0118,9.8441,0.0999,2.015,-0.4765
0.92,0.0643,0.0448,9.8127,-1.2215,0.0283,1.5008
0.94,0.0174,-0.0229,9.8455,1.5165,0.7796,0.6295
0.96,0.041,-0.0003,9.8546,-1.9162,-0.472,-0.4296
0.98,0.0085,-0.0232,9.8251,-0.7988,-1.9511,-1.0494
1.0,-0.0244,0.0462,9.8407,0.7333,-0.0447,-0.963
1.02,-0.0922,0.018,9.7474,0.132,-0.0444,-0.8535
1.04,-0.1119,-0.0713,9.7611,-0.6464,-1.5739,-0.625
1.06,-0.0428,-0.0356,9.8167,0.6067,0.9163,1.4748
1.08,0.043,-0.0332,9.8686,0.902,-0.1442,-0.161
1.1,-0.02,0.0069,9.851,-0.4343,-0.5455,-0.9724
1.12,0.0255,-0.0339,9.7975,-0.1852,0.2127,-0.0535
1.14,0.0599,0.051,9.8514,1.0875,0.2319,0.652
1.16,0.0041,-0.0091,9.7984,-0.2449,0.7543,0.09
1.18,-0.006,0.0072,9.7848,1.1811,0.2482,-0.4786
1.2,-0.0404,-0.0027,9.7976,1.3141,0.3805,0.0454
1.22,0.0006,-0.0217,9.789,-0.8347,0.0675,1.4895
1.24,-0.0532,-0.0192,9.8404,0.0775,-0.4003,0.5455
1.26,-0.0101,0.0677,9.8181,-0.2123,-1.5456,0.4698
1.28,-0.0171,-0.0073,9.821,0.3831,0.1962,-1.1356
1.3,0.0084,0.0165,9.7892,0.2271,0.0254,-0.2378
1.32,0.0233,0.0642,9.7902,-0.3121,1.0531,1.8137
1.34,-0.0056,-0.0048,9.7989,0.5963,0.0461,-0.2956
1.36,0.0232,0.0371,9.7922,0.6006,0.647,-0.8602
1.38,0.0077,0.0613,9.8067,-0.7201,1.082,-0.1237
1.4,0.0393,0.0399,9.801,-1.2109,1.384,-0.4813
1.42,0.0202,-0.1051,9.717,0.4417,-0.5617,0.5174
1.44,0.025,0.0155,9.7877,0.4204,-0.2857,-0.5185
1.46,0.0244,-0.0327,9.8128,0.0911,-1.0477,-1.1033
1.48,-0.0164,-0.0084,9.8383,-1.4472,0.5092,0.5751
1.5,-0.0343,0.0583,9.8119,-0.1947,0.2659,0.0844
1.52,-0.0096,0.0352,9.7365,0.1952,-0.5767,0.2803
1.54,0.0054,0.0306,9.8114,-0.4395,-0.3516,0.2451
1.56,0.0315,0.0412,9.7461,-0.6243,0.9712,-0.3181
1.58,-0.0967,-0.002,9.7613,-0.0385,0.3908,-0.3589
1.6,0.0073,-0.0692,9.8587,0.6452,-0.5974,0.2433
1.62,0.0203,0.0535,9.8065,2.091,0.2128,0.2278
1.64,0.0497,0.0181,9.7994,-1.3959,-0.1276,-0.4426
1.66,-0.007,0.0789,9.8475,0.7595,-1.1317,-0.8441
1.68,0.007,-0.032,9.8188,0.3955,-0.1372,0.9932
1.7,0.0282,0.0114,9.8687,0.1066,0.9677,-0.3018
1.72,-0.0244,0.0123,9.8316,1.0577,-0.169,-0.8374
1.74,0.0089,0.0436,9.8413,0.305,1.0048,-0.2392
1.76,0.0209,0.0547,9.8814,0.1101,1.3758,-1.116
1.78,0.0994,0.0605,9.8338,-1.1895,-0.1355,0.1837
1.8,0.0679,-0.0368,9.7894,1.3847,-0.8758,0.8201
1.82,0.0456,0.0307,9.7994,0.1632,-0.7967,0.0992
1.84,0.0091,-0.0685,9.8514,-1.2259,-0.6364,0.1879
1.86,-0.0293,-0.0306,9.824,-1.1432,-0.0527,0.8086
1.88,-0.0113,0.0685,9.8012,-0.959,-0.0447,-1.9694
1.9,-0.0093,0.0678,9.8195,0.0522,1.5837,1.157
1.92,0.03,0.0138,9.8118,-0.0825,1.7617,-0.8634
1.94,0.0478,-0.0465,9.8392,-0.4975,0.6162,1.2939
1.96,0.0358,0.023,9.7704,-0.3153,-0.1681,-0.3496
1.98,-0.0091,0.0423,9.786,-0.0981,-1.5947,1.1027
2.0,-0.0278,-0.0077,9.7442,-0.5261,-0.8989,-1.3334
2.02,-0.0062,-0.0142,9.8322,-0.3126,-0.6084,1.0627
2.04,0.082,-0.0094,9.8002,-0.7173,0.3579,0.521
2.06,0.0527,0.0449,9.788,-0.2535,1.0679,1.0121
2.08,-0.0097,-0.0944,9.7738,0.9851,0.6476,-0.238
2.1,0.0355,0.0666,9.8063,-0.0512,1.6706,-1.9056
2.12,0.0439,0.1008,9.8245,0.5938,0.7515,-1.1761
2.14,0.0196,-0.0162,9.828,-0.3455,0.346,-0.0487
2.16,0.0221,0.0133,9.8263,-0.3351,1.2576,1.508
2.18,-0.083,0.0362,9.7728,0.2859,-1.5894,0.2305
2.2,0.0773,-0.0192,9.7816,-0.6819,-0.0511,0.4787
2.22,0.009,-0.0041,9.7792,-0.4061,-1.647,-1.185
2.24,-0.0316,-0.0064,9.8077,-0.7628,-0.4134,1.1748
2.26,-0.0006,-0.0035,9.7793,-0.0895,0.1213,1.1208
2.28,0.0159,-0.0448,9.8424,0.443,0.2297,1.6874
2.3,0.0385,0.0351,9.7792,0.2194,0.369,-1.1252
2.32,0.0332,-0.0315,9.8253,-0.924,-1.9349,0.4365
2.34,-0.0095,0.0147,9.8317,0.6585,0.5992,-1.4766
2.36,-0.0223,-0.0001,9.8262,-1.484,-0.6658,0.3195
2.38,0.0361,-0.0074,9.8132,-0.5551,1.0046,0.4855
2.4,-0.0182,0.0324,9.7949,0.8223,-0.3801,-0.1127
2.42,-0.0933,-0.0194,9.7301,-1.506,-1.69,0.8957
2.44,0.0626,-0.0107,9.7886,-0.5111,-0.6884,0.8966
2.46,-0.0306,-0.0188,9.7631,0.5076,1.0213,0.5348
2.48,0.0343,0.0289,9.8397,1.1022,0.9259,0.8278
2.5,-0.0033,0.0357,9.7736,1.3411,0.7298,0.5287
2.52,0.0368,0.0796,9.8801,-0.8449,1.0423,-0.1704
2.54,-0.0076,-0.0114,9.851,-1.9575,-0.2582,0.408
2.56,-0.0611,-0.0518,9.7513,0.5026,-0.0643,0.2869
2.58,0.0728,0.0568,9.8416,-0.8247,0.1898,-1.1929
2.6,0.0436,0.0128,9.8333,0.2673,0.3186,-1.3056
2.62,0.0598,0.0213,9.7812,0.4351,0.8962,0.4742
2.64,0.0076,-0.0213,9.7999,-0.952,0.2014,0.6893
2.66,-0.067,0.014,9.8408,-1.3804,0.2714,0.7365
2.68,0.0322,0.0265,9.7811,-0.5454,1.4571,0.0343
2.7,-0.0456,-0.0589,9.7837,2.1968,0.1749,1.1864
2.72,0.0337,-0.019,9.7885,-0.4396,-0.0371,-0.5005
2.74,-0.0041,0.0048,9.7932,-0.8621,-0.0361,0.4379
2.76,0.0077,-0.0207,9.7845,-0.409,0.4442,0.5067
2.78,-0.0269,-0.0176,9.8222,-0.8214,-0.3647,0.3567
2.8,-0.0309,-0.0277,9.8314,0.5953,-0.8119,1.578
2.82,0.0621,0.0241,9.8203,0.3432,0.2193,-0.1636
2.84,0.0504,0.0038,9.8065,0.8984,1.4778,0.4497
2.86,0.06,0.04,9.8118,0.3448,1.4081,0.5319
2.88,-0.0043,0.0649,9.8293,0.1439,-0.5364,0.1787
2.9,-0.0215,0.0354,9.825,-1.6564,1.6465,-0.0137
2.92,0.0206,0.0117,9.8246,1.5926,0.0301,0.8804
2.94,-0.0279,-0.0107,9.7891,-0.1877,-0.7806,-0.0541
2.96,0.0008,0.0141,9.8204,-0.2591,0.6808,-0.6453
2.98,-0.0054,-0.0055,9.8013,-0.1715,0.2395,-1.6704
3.0,0.0212,0.0447,9.8114,0.6861,-0.4117,-0.8965
3.02,0.0873,-0.0004,9.879,-1.1633,0.5258,-0.3501
3.04,0.0816,0.01,9.7678,-0.3311,-1.4342,-1.2283
3.06,-0.06,-0.0037,9.8409,0.0739,-0.4164,-0.3892
3.08,-0.0008,0.045,9.836,-1.0118,-0.5361,0.4681
3.1,0.0342,-0.0429,9.8298,0.1761,0.0536,0.3433
3.12,-0.0064,0.0006,9.8575,-1.6711,-0.0864,0.42
3.14,-0.0191,0.0056,9.8195,0.3337,0.7906,-0.1838
3.16,0.0709,-0.0224,9.7882,-0.3713,-0.0795,1.0217
3.18,-0.0393,-0.0171,9.7945,-0.3975,0.9874,0.0313
3.2,0.037,-0.0097,9.8357,0.5126,-0.6597,-0.5499
3.22,0.0056,0.0264,9.7534,0.8757,1.3888,-0.3398
3.24,-0.0348,0.0179,9.827,-1.2026,-0.7465,0.4395
3.26,0.092,0.0234,9.8434,-0.1151,1.0113,-0.8454
3.28,0.0151,0.008,9.7927,0.1454,0.3392,-1.3725
3.3,0.0042,0.0185,9.7985,-1.2685,-0.0808,0.0111
3.32,0.0595,0.0099,9.7426,0.3599,-0.9028,0.9809
3.34,-0.0311,-0.0549,9.7603,-0.8262,-0.137,0.9041
3.36,0.0382,-0.0826,9.8303,-1.0169,-0.241,-0.4526
3.38,0.0243,0.0467,9.7615,0.6705,0.0102,-1.4805
3.4,0.0269,-0.036,9.7376,-1.4065,1.1437,-0.9407
3.42,-0.0303,0.0197,9.8081,-0.2216,0.4507,0.6661
3.44,0.0356,-0.0139,9.8279,-0.6229,-0.1794,-0.0071
3.46,0.1278,0.0624,9.7925,-0.4961,0.6912,0.9487
3.48,-0.0275,-0.0183,9.756,-0.1379,-0.0641,-0.3975
3.5,0.0297,0.0517,9.7887,-0.0473,-0.2558,1.22
3.52,0.0614,0.0014,9.8289,0.0094,0.5007,-1.4113
3.54,-0.0249,0.0121,9.8224,0.0607,1.426,0.6501
3.56,-0.0076,0.0355,9.8592,-0.188,0.026,0.6169
3.58,-0.0424,-0.0187,9.786,-0.401,0.5727,0.5759
3.6,-0.0055,-0.0234,9.8318,-0.4558,-0.3365,0.7577
3.62,-0.0725,-0.05,9.8108,0.9704,0.0571,0.3871
3.64,-0.0145,-0.0639,9.8078,0.4926,-0.1547,0.1567
3.66,-0.0413,0.0501,9.821,1.3784,0.3184,1.0658
3.68,-0.0308,-0.0003,9.8365,-0.6766,0.8423,0.1157
3.7,-0.0246,-0.0519,9.8055,0.7476,-0.6898,-0.0564
3.72,0.0029,0.011,9.8561,-0.4532,0.7694,1.2461
3.74,-0.0613,-0.002,9.8181,0.1707,-0.541,-0.3534
3.76,-0.0181,0.0177,9.718,-1.0217,-1.5113,-0.4177
3.78,-0.0682,0.0102,9.8021,-0.5185,0.8647,0.2352
3.8,-0.0073,-0.0331,9.8322,0.3376,-0.8988,-1.0068
3.82,-0.0516,0.0129,9.8203,-1.6111,-0.5064,0.3707
3.84,0.0143,0.0241,9.8533,-1.3954,0.275,0.158
3.86,-0.026,0.0184,9.8281,0.0455,-1.1398,0.4028
3.88,-0.0073,0.1197,9.847,0.4061,-1.4029,-0.2179
3.9,0.0169,0.0081,9.8362,1.2405,-0.5983,-1.272
3.92,-0.0066,-0.0502,9.8234,-0.194,-0.3792,-0.6392
3.94,-0.0072,-0.0891,9.8466,0.5483,-0.3843,-0.4703
3.96,0.0028,0.0006,9.8084,-0.2511,-0.9348,-0.5033
3.98,-0.0374,0.0511,9.8324,-1.4761,0.6417,0.6146
4.0,-0.0992,0.0672,9.8292,-0.2597,-0.8206,-1.4127
4.02,0.0032,0.0114,9.7973,0.0985,-0.7558,0.1488
4.04,0.0934,-0.01,9.8155,-0.4227,-0.7761,0.4645
4.06,0.0098,0.0043,9.8383,1.0337,-0.8277,-0.7627
4.08,0.0398,0.0167,9.8467,-0.2751,-0.0238,1.0845
4.1,-0.0788,0.0255,9.8151,-0.5909,-1.258,0.5405
4.12,-0.0391,-0.0414,9.8099,-0.0552,-0.8506,-0.4471
4.14,-0.0009,0.0003,9.8935,0.2791,0.1224,-0.5836
4.16,0.0321,0.0081,9.7958,-0.3288,-2.0088,0.2451
4.18,0.0477,0.0186,9.8025,-1.042,-1.2401,-1.8163
4.2,-0.0699,-0.0563,9.8246,0.1304,-0.7694,1.1256
4.22,-0.0414,0.0926,9.7853,0.4897,-0.5502,-0.917
4.24,0.0372,0.0276,9.8289,1.7397,0.7129,-0.2024
4.26,-0.0119,0.0421,9.7515,-1.143,-0.3117,-0.1651
4.28,-0.1235,-0.015,9.8328,0.4688,-0.5408,-0.2608
4.3,-0.0611,0.0012,9.8276,0.1837,0.5502,0.8434
4.32,0.0692,0.0369,9.843,-0.843,-1.0179,-0.6101
4.34,0.054,-0.0438,9.8081,-0.9146,0.6253,-0.5487
4.36,0.0561,0.0261,9.8286,0.4584,1.1214,1.786
4.38,0.0195,-0.0622,9.7843,-1.0227,0.1303,0.1184
4.4,-0.0117,-0.0209,9.7797,0.0987,-0.5326,0.2589
4.42,0.0164,-0.0111,9.8107,-0.1915,-0.2647,-0.5505
4.44,0.0065,-0.0082,9.7972,0.2532,-0.4894,0.3621
4.46,-0.0173,-0.0182,9.8914,1.2962,-0.0187,-0.7882
4.48,-0.0021,-0.0602,9.8054,1.2912,-0.6401,-0.7178
4.5,-0.0105,0.029,9.8315,0.4213,0.5995,-0.2425
4.52,-0.062,0.0457,9.7865,-0.564,-0.0999,0.741
4.54,0.0152,0.0124,9.8214,0.1515,0.5325,0.3956
4.56,-0.0554,-0.0051,9.7871,-1.6838,-0.649,-0.3138
4.58,0.0299,0.0253,9.8101,0.1543,0.8236,-1.107
4.6,0.0354,-0.0959,9.7441,0.0774,0.7696,0.6653
4.62,0.0534,-0.0066,9.831,1.4599,-0.6137,0.4628
4.64,0.0276,0.0306,9.8068,0.1028,0.6691,-0.0297
4.66,-0.001,-0.0122,9.793,-1.1735,-0.9631,0.6889
4.68,0.024,-0.0602,9.8058,0.0536,-0.1276,0.8369
4.7,-0.0584,0.0325,9.8049,0.737,0.7235,0.7324
4.72,0.0423,0.0217,9.8122,0.409,-0.1052,1.6255
4.74,0.0039,-0.0294,9.7768,1.5511,-0.0423,0.9802
4.76,0.055,0.0166,9.7759,-0.7708,-0.2887,0.2032
4.78,0.009,0.0113,9.795,0.6865,-0.2921,0.2574
4.8,0.0521,-0.0873,9.7975,0.983,-0.264,-0.2967
4.82,-0.0352,-0.0278,9.8191,0.5841,-1.1494,-0.4459
4.84,-0.0163,-0.02,9.8196,0.2165,-1.2432,-0.8079
4.86,0.0473,-0.022,9.7785,0.6731,-1.1848,1.4828
4.88,-0.0409,-0.0251,9.7635,0.469,-0.7666,0.5208
4.9,-0.0735,-0.0083,9.85,0.1414,-0.6869,0.2592
4.92,0.0154,-0.0909,9.8559,0.5291,2.1788,-0.5801
4.94,-0.0395,-0.033,9.7992,-1.3478,-0.5756,0.132
4.96,-0.0003,-0.0276,9.7707,-0.3001,-0.4016,0.8766
4.98,-0.0485,-0.1086,9.8088,0.7035,0.5889,-0.322
5.0,-0.062,0.0027,9.8034,-1.7924,-0.3421,0.0747
5.02,-0.0295,0.0714,9.7604,-0.705,0.0219,0.7906
5.04,-0.0308,0.024,9.7909,0.8479,-1.3289,0.1756
5.06,0.0937,-0.1117,9.7867,0.4628,-1.1344,0.9494
5.08,-0.04,-0.0027,9.8063,-0.6212,-0.592,0.7875
5.1,0.0017,-0.055,9.8526,0.2557,2.0326,-1.3401
5.12,0.0741,0.0235,9.7754,-1.0846,0.1189,0.4438
5.14,0.0161,0.0652,9.7887,-0.3268,1.0163,0.5985
5.16,-0.0029,-0.0817,9.7932,-0.5167,0.2445,0.049
5.18,-0.0541,-0.0279,9.8004,-1.1356,-0.0148,-0.6194
5.2,-0.1029,-0.0495,9.7696,-1.7685,-0.5005,0.1478
5.22,0.0678,0.008,9.81,-0.6371,0.2923,0.8981
5.24,-0.0491,0.071,9.8287,0.0665,-0.8797,-0.3791
5.26,0.0542,-0.001,9.7972,0.6414,0.4879,0.1039
5.28,0.0361,0.0156,9.8364,-0.1021,0.64,-0.5639
5.3,-0.0273,0.0381,9.8495,0.0451,0.2595,-0.2728
5.32,0.0394,-0.0306,9.7831,0.4599,-0.5635,0.5656
5.34,-0.0399,-0.0738,9.7638,-0.3721,0.3038,0.1458
5.36,0.0796,-0.0442,9.8397,-0.6882,-0.9583,-0.1189
5.38,0.0231,-0.0054,9.8393,0.8874,-0.9322,-1.2868
5.4,-0.0146,-0.003,9.8148,-0.1685,0.0062,0.2692
5.42,0.0744,0.0141,9.8136,1.7173,1.3219,-1.5338
5.44,0.01,-0.022,9.7703,0.1872,0.5712,0.1696
5.46,0.0415,0.0725,9.8068,0.56,0.1664,-0.3868
5.48,0.0199,-0.046,9.8362,-0.2267,-1.1948,0.1197
5.5,-0.0638,-0.0387,9.8267,-0.0131,1.2069,-0.4891
5.52,0.0164,0.0579,9.8195,0.8073,0.0523,0.8378
5.54,0.0671,0.016,9.8296,-0.5192,0.499,0.2619
5.56,-0.0557,-0.0293,9.7785,-1.0432,-0.6221,1.4698
5.58,-0.0458,-0.0867,9.7749,0.1959,-1.5714,-0.5148
5.6,-0.0003,0.0307,9.8244,-0.3189,0.7002,0.6622
5.62,0.0234,0.0224,9.7837,-0.9862,0.3563,-0.0609
5.64,-0.0448,-0.0434,9.7872,-1.1417,0.7274,-0.1502
5.66,0.0405,-0.0089,9.7916,-0.0811,0.3845,-0.8307
5.68,-0.0041,0.0365,9.8453,-0.5061,-0.8112,-0.3238
5.7,-0.0704,0.0386,9.7527,-0.1688,-0.4487,0.7709
5.72,-0.0166,-0.0694,9.8239,0.4026,0.1817,0.0636
5.74,-0.0934,-0.0125,9.8204,1.6646,-0.2055,-0.0725
5.76,0.043,-0.0166,9.7926,-0.042,0.6132,0.0732
5.78,0.0865,-0.0574,9.8378,1.4535,0.0158,0.4317
5.8,-0.0468,0.019,9.7976,-0.0257,-0.8819,-0.3504
5.82,0.021,-0.0863,9.8338,0.2576,-0.4232,1.0498
5.84,0.0624,0.0158,9.8263,-0.299,-1.2445,-0.0081
5.86,0.0182,-0.0323,9.7543,1.2021,-0.3261,0.747
5.88,-0.0085,-0.0621,9.7872,-1.0401,-1.0074,-0.2809
5.9,-0.0203,0.0286,9.8468,-0.9165,-1.2041,0.7453
5.92,-0.0301,0.0279,9.8135,0.0139,1.6109,-0.326
5.94,0.0074,0.0291,9.7912,1.2765,2.0021,0.5661
5.96,-0.0457,-0.0489,9.7383,0.8414,-0.4779,-0.4139
5.98,-0.0114,0.0747,9.8068,-0.2561,0.5535,-0.1649
6.0,0.0006,0.0259,9.7782,-1.3621,-0.1367,1.0038
6.02,0.0196,-0.0147,9.7839,-0.1251,-0.8668,0.3496
6.04,-0.0233,0.0271,9.8266,-0.8894,-0.253,-0.782
6.06,-0.018,-0.0469,9.757,1.1932,0.6424,-1.3614
6.08,-0.0356,0.0157,9.8061,-0.7441,-0.0344,0.8746
6.1,-0.0282,-0.0229,9.783,0.2922,-0.1788,0.7377
6.12,0.0049,-0.0466,9.8339,0.3782,0.0324,1.3059
6.14,0.0557,-0.0104,9.7911,0.3471,-1.2607,0.6355
6.16,-0.0458,0.0816,9.7957,-0.8153,1.511,1.7967
6.18,0.0387,-0.0496,9.8305,0.5846,1.437,-1.1464
6.2,0.0703,0.0007,9.8111,-0.0465,-0.3319,-0.1774
6.22,-0.0,-0.0454,9.7895,-0.61,-0.4751,-0.479
6.24,-0.0273,-0.0084,9.8412,1.0031,-0.4102,-0.8638
6.26,-0.0148,0.0186,9.8087,-0.55,0.8628,0.5766
6.28,0.0282,-0.0534,9.8473,-1.1985,0.796,-0.1519
6.3,-0.0098,0.0323,9.8414,0.1582,-0.6588,-0.6898
6.32,0.0551,-0.0183,9.8153,-0.2569,0.5747,0.311
6.34,0.0364,-0.0206,9.8087,-0.3342,-1.7642,-0.4073
6.36,0.0503,-0.0073,9.8615,-0.8556,-0.3056,-0.0162
6.38,-0.0324,-0.0165,9.8536,0.8463,-0.8839,0.6469
6.4,0.0064,0.0011,9.7754,1.6498,-0.6586,-1.2745
6.42,0.0258,0.045,9.8455,-0.5115,-0.1621,0.2924
6.44,-0.0454,0.0084,9.821,1.2204,0.6091,1.0975
6.46,-0.047,-0.0635,9.8156,-2.1532,0.577,-0.1542
6.48,-0.0492,-0.0076,9.8139,0.7366,-1.6818,-0.5921
6.5,0.0593,-0.0334,9.8326,-0.7393,0.212,2.2817
6.52,-0.0747,0.0401,9.7892,0.709,-0.5648,0.2439
6.54,-0.059,-0.0225,9.8288,0.3127,-0.1659,0.4836
6.56,0.0434,-0.0182,9.8601,0.9546,1.0423,0.7075
6.58,0.021,0.0382,9.8071,0.244,-0.4562,1.009
6.6,-0.0184,0.0437,9.834,-0.2025,0.7678,0.119
6.62,0.0223,-0.0119,9.7922,-0.4156,-0.4755,1.3431
6.64,0.0143,-0.0174,9.7994,-1.2884,-1.1222,-0.3638
6.66,0.0559,-0.0472,9.7869,0.0435,-0.2293,-0.4703
6.68,-0.0481,-0.0206,9.8036,-0.4347,-0.5406,-0.7968
6.7,0.0197,0.0089,9.8219,0.7672,-1.1026,-0.6351
6.72,-0.0808,-0.0238,9.8313,0.803,-0.9425,0.3262
6.74,0.0212,-0.0418,9.8253,0.4018,0.4217,-0.397
6.76,0.0304,-0.0058,9.8115,1.0504,-0.9315,1.4196
6.78,0.0578,-0.0041,9.8709,-0.1157,-1.4324,0.553
6.8,0.0277,-0.0073,9.8681,-0.5191,-0.3657,0.0878
6.82,-0.0474,-0.001,9.8328,-0.5252,0.1115,1.5704
6.84,-0.0392,-0.007,9.7983,1.1532,0.0675,1.4277
6.86,0.0316,0.0107,9.7853,-0.4396,0.0298,-0.2305
6.88,0.0536,0.0588,9.7941,-0.6537,0.8274,0.0503
6.9,0.05,0.011,9.8168,0.5147,0.236,-0.4611
6.92,-0.0009,-0.0427,9.8158,-0.1228,0.0196,1.3127
6.94,-0.0193,0.0249,9.8391,0.4067,0.4415,1.0249
6.96,-0.0184,0.0081,9.8167,0.3266,-0.1193,-0.1033
6.98,-0.0226,-0.0364,9.8216,0.1308,0.472,-0.3794
7.0,0.0172,-0.0482,9.7815,-0.3039,-1.0607,-0.7958
7.02,-0.0294,0.0286,9.7945,-0.3262,-1.0295,-0.4945
7.04,0.0182,0.0376,9.7933,0.5851,0.4792,-0.2193
7.06,-0.0372,-0.0544,9.7925,0.9714,-0.1385,-1.1007
7.08,-0.0814,0.0033,9.8056,-0.6643,0.3486,-0.9241
7.1,-0.0555,-0.0539,9.82,-0.5282,1.1299,0.7964
7.12,-0.0378,0.0582,9.858,1.1098,-0.5615,-1.5236
7.14,-0.0318,-0.014,9.7767,-0.4733,-0.8636,-0.5374
7.16,0.0058,-0.0091,9.8126,2.0211,-1.2308,-0.4518
7.18,-0.0045,0.0643,9.7535,-0.1645,-1.7604,-1.5509
7.2,0.0041,-0.0196,9.8271,-1.2221,0.0044,-0.9611
7.22,-0.037,0.0359,9.8359,-0.6626,0.28,-0.6056
7.24,0.0501,-0.0674,9.8083,-1.4044,-1.1156,-0.6996
7.26,0.0016,-0.0055,9.7986,-0.1933,0.005,-0.3274
7.28,0.0795,0.0464,9.8091,0.886,0.4162,-0.1195
7.3,-0.0105,0.09,9.8252,-0.3597,-0.0727,-0.0112
7.32,0.0349,-0.0305,9.8629,0.2251,-1.0458,1.2615
7.34,0.0108,-0.0282,9.7546,0.1862,-1.0489,-0.5128
7.36,-0.0434,-0.0007,9.8084,0.2252,-0.1905,-0.2437
7.38,-0.0295,-0.0049,9.8064,-1.2409,0.0875,0.1724
7.4,0.0203,0.0322,9.8076,0.214,0.2524,-0.5517
7.42,0.0233,-0.0584,9.8015,-0.8274,0.0348,1.5188
7.44,-0.0059,-0.0131,9.8125,-0.6013,0.2624,-0.7154
7.46,0.0133,-0.064,9.8436,0.1284,0.1425,-1.4546
7.48,0.0044,0.0305,9.8134,0.6473,-0.9324,0.7198
7.5,-0.0325,-0.0045,9.7579,1.1636,-0.2924,0.74
7.52,0.018,-0.0135,9.7945,-0.7655,0.6726,-0.2425
7.54,0.0128,-0.0027,9.8045,1.1631,-1.7496,0.0958
7.56,-0.071,-0.0429,9.8479,-0.9144,-0.4252,-0.0136
7.58,-0.0068,-0.0175,9.7637,-1.3637,-0.1407,0.8141
7.6,-0.0375,0.075,9.8083,0.4068,0.7078,-0.4009
7.62,-0.0307,-0.0033,9.79,-0.6284,0.7275,0.6315
7.64,-0.0028,-0.0459,9.7797,-1.4896,-0.5018,1.1014
7.66,0.0004,-0.0358,9.8378,1.6422,-0.0205,-0.3058
7.68,0.0515,0.0519,9.8375,0.9647,-0.314,-0.3632
7.7,-0.0013,0.0456,9.7915,-0.6653,0.8555,-1.8477
7.72,0.0711,0.0056,9.7929,0.7473,-0.198,0.0178
7.74,-0.0415,0.0424,9.8061,-0.8669,0.4164,0.3652
