time_s,Ax,Ay,Az,Gx,Gy,Gz
1.0,0.0597,0.0672,9.8514,-0.5835,0.4384,-0.1718
1.02,-0.0057,-0.0533,9.8332,0.807,0.1573,-0.2051
1.04,0.0088,0.0053,9.8,0.7047,-0.1201,0.0731
1.06,-0.0215,0.025,9.8419,-0.8913,0.3382,0.3394
1.08,-0.0131,0.0791,9.7932,-0.1112,0.0333,0.8396
1.1,0.0313,-0.0177,9.8136,-0.2684,-0.1828,0.7413
1.12,-0.0189,0.0254,9.837,-0.0702,0.1956,-0.2324
1.14,-0.02,-0.0446,9.8041,0.1518,0.1388,-0.657
1.16,-0.0201,-0.026,9.7817,-0.4074,-0.8872,-0.255
1.18,0.057,-0.0185,9.7942,-0.6533,-0.25,-0.2474
1.2,0.0451,-0.0242,9.7848,-0.2936,-0.7321,-0.2921
1.22,-0.001,0.0226,9.8205,-0.2431,-1.2077,-0.2419
1.24,-0.009,-0.0077,9.8649,0.3166,0.2287,0.4592
1.26,0.0056,-0.0259,9.8436,0.0124,0.0136,-0.087
1.28,0.0187,-0.0353,9.8117,0.5824,-0.441,0.1357
1.3,-0.0474,0.0107,9.7859,-0.0777,-0.0637,-0.377
1.32,0.0489,-0.0353,9.839,0.2107,0.3539,-0.0503
1.34,0.0259,-0.0373,9.7951,-0.6355,0.1364,0.5015
1.36,0.004,0.0586,9.8026,0.8603,0.6818,-0.7506
1.38,0.0122,-0.009,9.7955,-0.3162,-0.1256,-0.0287
1.4,-0.0385,-0.0045,9.8168,-0.3581,0.426,0.0626
1.42,0.0172,0.0149,9.8196,0.5623,-0.6328,-0.5291
1.44,-0.0075,0.038,9.8062,0.7468,0.0081,-0.0908
1.46,0.0362,0.0087,9.801,0.0227,0.1711,-0.624
1.48,-0.0004,-0.0029,9.8363,-0.2621,-0.4299,-0.095
1.5,-0.0292,0.0223,9.7849,0.0109,0.1084,0.5761
1.52,0.0234,-0.0029,9.7964,0.0036,0.204,0.2289
1.54,0.0228,-0.0132,9.8071,-0.0723,0.2471,0.1808
1.56,-0.0114,0.0075,9.7854,0.0253,0.9124,-0.2403
1.58,-0.0088,0.0208,9.8306,-0.6174,-1.1793,0.5781
1.6,0.0188,-0.0039,9.777,-0.2319,0.1273,-0.004
1.62,0.0465,-0.0728,9.7975,-0.7733,0.2725,-0.0412
1.64,0.0061,-0.0164,9.7976,-0.8816,0.8482,0.2011
1.66,-0.0069,-0.0395,9.7787,-0.2739,-0.1198,0.4492
1.68,0.0068,-0.051,9.8175,-0.2274,-0.5151,-0.0016
1.7,-0.0318,-0.0182,9.7808,0.3742,-0.1187,-0.1184
1.72,0.0239,0.0096,9.7968,-0.1131,1.1755,-0.157
1.74,-0.027,-0.0482,9.833,-0.5084,-0.2527,-0.608
1.76,-0.0111,-0.0329,9.7885,-0.0688,-0.1565,-0.5968
1.78,-0.0251,0.0075,9.8046,1.117,-0.6972,-0.4237
1.8,-0.0302,-0.0282,9.8527,-0.3664,-0.7548,-0.0523
1.82,-0.0733,-0.0212,9.8312,0.0438,0.1864,-0.2823
1.84,0.0064,-0.0037,9.7838,-0.175,0.5701,-0.3946
1.86,-0.0177,0.0196,9.8633,-0.0127,-0.3523,0.7806
1.88,0.016,-0.0127,9.8215,0.8077,-0.0089,0.2744
1.9,-0.0145,-0.0541,9.8363,1.3351,1.318,-0.3008
1.92,0.0216,0.0128,9.8429,0.3231,-0.1886,0.3231
1.94,0.0225,0.0057,9.7924,0.111,0.035,0.0661
1.96,-0.0547,-0.002,9.8061,-0.3016,0.1926,0.4978
1.98,0.0064,0.0025,9.7734,0.0841,-0.1277,-0.4853
2.0,0.0044,0.0401,9.8157,-0.4134,-0.3435,-0.321
2.02,-0.0526,0.0705,9.8156,0.4511,-0.6351,-0.0282
2.04,-0.0264,0.0135,9.7919,-0.0715,0.4188,0.0705
2.06,-0.0338,-0.0018,9.8169,0.0045,0.1561,0.0389
2.08,-0.0273,-0.0162,9.8563,0.2249,-0.6589,0.2376
2.1,0.0227,0.0107,9.8201,-0.2745,-0.0155,0.5147
2.12,-0.0305,-0.0047,9.848,0.4701,0.1597,-0.671
2.14,0.0331,0.0215,9.7842,-0.309,0.2228,-0.439
2.16,-0.0344,0.028,9.8025,-0.4472,-0.5964,-0.1649
2.18,-0.0493,0.0032,9.8347,-0.0339,-0.8987,-0.7613
2.2,-0.0097,0.014,9.8276,-0.0654,-0.7732,0.8109
2.22,-0.0458,0.0092,9.8036,-0.8013,-0.3249,-0.7673
2.24,0.0032,0.0202,9.7619,-0.7659,0.0625,0.0751
2.26,-0.0152,-0.069,9.8366,-1.203,-0.3585,0.7107
2.28,-0.0046,-0.0096,9.8142,0.5324,0.8209,-0.1604
2.3,0.008,0.0191,9.806,-0.0021,-0.4445,-0.46
2.32,-0.025,-0.0252,9.8394,0.1175,-0.3302,0.7177
2.34,-0.0111,-0.0036,9.7341,-0.2523,-0.1136,0.2995
2.36,0.0009,0.0229,9.8377,0.1269,0.063,0.2164
2.38,-0.0326,0.0021,9.7965,0.7244,-0.9154,-0.181
2.4,-0.0152,-0.0387,9.7528,0.7315,-0.2771,0.4164
2.42,-0.0082,-0.0321,9.8146,0.7362,-0.2152,0.2727
2.44,-0.0677,0.0384,9.7986,0.1897,-0.6684,-0.4776
2.46,-0.0087,-0.0053,9.8143,0.3076,-0.6919,-0.3977
2.48,-0.0348,-0.0113,9.8364,-0.2358,0.0194,-0.5801
2.5,0.0361,0.0249,9.8165,-0.2311,0.5263,-1.0258
2.52,-0.0376,-0.0211,9.7958,-0.51,0.1317,0.3631
2.54,-0.0402,0.0061,9.8462,-0.1877,-0.1013,-0.3839
2.56,-0.0027,-0.0404,9.8215,-0.4642,0.6085,0.5296
2.58,0.0126,0.0219,9.7949,0.5633,0.3044,-0.1529
2.6,0.037,0.0449,9.797,0.0629,-0.041,-0.5691
2.62,0.0412,-0.0291,9.7806,-0.1717,0.4534,-0.3136
2.64,-0.0381,-0.0188,9.7907,0.0116,-0.3742,-0.3668
2.66,-0.0066,-0.0514,9.8138,0.8171,0.0105,0.6355
2.68,0.0267,-0.0127,9.7944,0.3483,1.0995,0.1972
2.7,0.002,-0.0117,9.7876,0.4173,0.2233,-0.2555
2.72,-0.0166,0.0207,9.7691,-0.2891,-0.5578,0.0626
2.74,-0.0039,0.01,9.7792,0.3559,0.5735,0.1692
2.76,0.0461,0.0023,9.7851,-0.1982,0.3759,0.1587
2.78,-0.0128,-0.0065,9.783,0.2235,0.1177,1.2624
2.8,-0.0248,0.0007,9.7991,-1.0485,0.3253,-0.749
2.82,0.0167,0.0123,9.7933,0.8486,-0.133,0.551
2.84,-0.0423,-0.0218,9.8248,-0.1799,-0.1444,-0.1491
2.86,-0.004,-0.0342,9.8735,0.3649,0.1941,0.1287
2.88,-0.0404,-0.0583,9.8349,0.8372,0.1843,-0.0038
2.9,-0.0341,0.0635,9.7711,0.1479,-0.2935,0.6075
2.92,-0.0982,0.0536,9.8871,-0.3021,0.6031,-0.3018
2.94,-0.0369,0.025,9.8237,0.6658,0.5159,-0.113
2.96,-0.0096,-0.0256,9.7972,0.1974,0.5718,0.1826
2.98,0.0022,-0.0091,9.8125,0.3543,0.3722,-0.0825
3.0,0.0245,0.0247,9.8414,-0.5427,-0.206,-0.2611
3.02,0.0058,-0.014,9.7952,-0.1249,-0.5781,0.2723
3.04,-0.0112,0.005,9.7938,-0.4045,0.8507,0.18
3.06,-0.0027,0.0367,9.7965,-0.9933,0.2809,-0.4086
3.08,0.0064,0.0063,9.7991,1.5345,-0.1089,1.0728
3.1,-0.025,0.0407,9.804,1.4283,-0.1552,0.9721
3.12,-0.04,-0.0172,9.7974,-0.2458,0.4228,0.5782
3.14,-0.0022,0.0271,9.8126,-0.1179,0.2523,0.2826
3.16,0.0113,-0.0155,9.8283,-0.662,-0.1018,-0.2773
3.18,0.0038,-0.0553,9.7831,0.7106,0.6741,-0.0091
3.2,0.0026,-0.0127,9.7882,0.2161,-0.0456,-0.0505
3.22,-0.0615,-0.0084,9.7937,-0.4199,0.6354,0.3983
3.24,-0.0227,0.0091,9.8615,0.2849,-0.0512,0.4883
3.26,-0.0173,0.0042,9.7644,0.0886,0.1808,0.4703
3.28,0.0026,0.0096,9.8253,0.2364,-0.2738,0.2015
3.3,-0.098,-0.1,9.8515,0.0587,0.7442,-0.6473
3.32,-0.071,0.0145,9.8147,-0.1826,-0.2477,0.1001
3.34,0.0053,-0.0315,9.7802,0.0637,0.1802,0.3308
3.36,0.0465,0.0189,9.7681,0.3045,-0.0915,0.0764
3.38,0.0647,-0.0166,9.8249,-0.0705,0.281,0.4444
3.4,0.0152,0.0181,9.7962,0.8901,0.9211,0.1482
3.42,-0.0434,-0.0256,9.8575,-0.6178,-0.7258,-0.2518
3.44,0.013,-0.0052,9.7798,0.2054,-0.2378,0.195
3.46,0.03,-0.0212,9.7766,-0.4268,-0.2769,0.4465
3.48,0.0187,-0.0454,9.8375,0.2413,0.9029,0.2738
3.5,-0.036,-0.0192,9.7481,-0.4054,-0.3565,0.0369
3.52,0.0156,-0.015,9.7767,-0.6425,-0.1821,0.2133
3.54,0.0445,-0.0015,9.8412,-0.0629,1.0803,-0.3302
3.56,0.0014,0.0534,9.7515,0.411,-0.1787,0.0683
3.58,0.0047,-0.0333,9.8065,0.0221,0.7216,0.5429
3.6,-0.0157,0.001,9.78,-0.4614,-0.5479,-0.1081
3.62,0.0071,-0.002,9.7859,-0.6429,0.6579,0.6957
3.64,-0.0122,0.0017,9.8104,0.6833,0.4559,0.7555
3.66,-0.0278,-0.0035,9.8566,-1.3507,-0.3252,-0.2197
3.68,-0.0044,-0.0105,9.8044,0.5312,0.3137,-0.2617
3.7,0.0365,-0.0353,9.8164,-0.2045,-1.1108,0.1433
3.72,0.0436,-0.0575,9.8164,0.9907,-0.1918,0.1756
3.74,-0.0057,0.0253,9.828,-0.8938,-0.2238,0.1006
3.76,0.0554,0.0678,9.8156,-0.2986,-0.6633,-0.39
3.78,0.0112,0.0129,9.8119,-0.9135,0.3064,-0.0222
3.8,0.0081,0.0167,9.814,-0.0592,-0.0988,-0.0017
3.82,0.0152,-0.0052,9.7868,0.1626,0.0763,-0.1224
3.84,0.0141,0.083,9.8179,0.6643,-0.8958,0.0846
3.86,0.0132,-0.0095,9.8301,-1.3049,1.2564,0.8176
3.88,0.0324,0.0162,9.8325,-0.0911,0.5013,-0.1846
3.9,0.0028,-0.0318,9.8194,0.0213,-0.6485,-0.1429
3.92,0.0536,0.0101,9.7833,0.0512,0.7802,-0.4141
3.94,-0.0155,-0.022,9.8043,0.2055,-0.933,-0.9137
3.96,0.0385,0.0122,9.8216,-1.1583,0.1074,0.2477
3.98,0.0278,0.0338,9.8194,0.0327,0.5316,-0.055
4.0,-0.0542,-0.023,9.8073,0.6254,-0.1046,-0.5762
4.02,0.05,0.0487,9.815,0.546,0.4151,0.6493
4.04,0.039,-0.0018,9.8188,0.67,0.002,0.1113
4.06,0.0579,0.0071,9.7734,0.1398,0.0646,-0.0011
4.08,0.0149,-0.0407,9.8063,0.0817,0.0857,-0.0679
4.1,-0.0258,0.0096,9.8038,-0.1809,-0.5137,-0.5034
4.12,0.0166,0.0563,9.7705,-1.1668,-0.9399,0.3164
4.14,0.0134,0.0124,9.7977,0.1691,0.6717,-0.4045
4.16,0.0119,-0.0229,9.828,-0.429,0.6418,-0.4649
4.18,0.0066,-0.0271,9.8352,-0.2088,-1.0289,0.2331
4.2,0.0794,-0.0112,9.799,0.5905,0.1333,-0.0153
4.22,-0.0321,-0.0339,9.7539,-0.1111,-0.1044,-0.0651
4.24,0.1125,0.0037,9.8308,0.0425,0.8044,0.4319
4.26,-0.0197,0.0229,9.8204,-0.4482,0.2566,0.199
4.28,0.0526,0.0387,9.802,-0.7473,-0.7957,-0.1017
4.3,0.0384,-0.04,9.8057,0.5733,0.2271,-0.0981
4.32,0.0384,-0.011,9.8088,0.0847,-0.3016,-0.3402
4.34,0.0629,-0.0145,9.8455,-0.369,-1.4416,0.1669
4.36,0.0481,0.0299,9.8193,-0.6012,0.2712,-0.1498
4.38,0.0558,-0.0074,9.8196,-0.4233,-0.1252,0.8288
4.4,0.0052,0.0163,9.81,0.2074,0.2269,-0.4528
4.42,0.0559,0.0188,9.8079,0.2425,-0.2736,-0.3879
4.44,0.0081,-0.0177,9.7936,-0.8007,0.6199,-0.5392
4.46,0.0168,-0.0176,9.8055,0.1541,0.4101,-0.5025
4.48,0.0158,0.0501,9.8542,-0.4248,0.6432,0.0763
4.5,-0.0031,0.0046,9.8538,-1.591,0.1674,0.4793
4.52,0.0242,-0.0202,9.8564,0.1447,-0.2169,0.1649
4.54,-0.0422,-0.0048,9.8249,0.2365,-0.0537,0.4833
4.56,0.0322,-0.0161,9.8206,0.2803,0.327,-0.5835
4.58,0.016,-0.0464,9.8215,0.4311,0.3912,0.2424
4.6,0.0117,-0.0113,9.861,1.065,-0.146,-0.2927
4.62,-0.0178,0.0276,9.8234,-0.7552,0.1723,0.1973
4.64,-0.0285,0.0409,9.8037,0.2245,0.1011,-0.0339
4.66,0.0375,0.0066,9.8192,-0.1716,0.2614,0.0476
4.68,0.0432,-0.032,9.8222,-0.4911,0.014,0.3706
4.7,-0.0208,-0.0284,9.7765,-0.228,0.4364,-0.2341
4.72,0.0243,-0.0142,9.8256,-0.361,-0.4952,0.2289
4.74,0.026,0.0111,9.7725,0.6786,0.2839,-0.4395
4.76,0.0043,-0.0025,9.8525,0.2232,0.1198,0.176
4.78,-0.0096,0.0026,9.8194,-0.592,0.1843,-0.7135
4.8,-0.0331,0.0021,9.8041,-0.6402,0.2584,-0.0214
4.82,0.0242,-0.0335,9.7852,-0.098,-0.4529,0.1354
4.84,-0.0387,-0.0326,9.8032,0.6128,0.048,0.3394
4.86,0.0258,0.0218,9.8139,0.4065,-0.2383,-0.0429
4.88,0.0105,-0.0086,9.8044,0.1548,0.2864,0.8934
4.9,-0.0125,-0.0402,9.785,0.7481,0.0861,0.1727
4.92,-0.0111,-0.0147,9.8565,0.2385,-0.6489,0.1717
4.94,-0.0244,0.0327,9.8527,-0.3839,0.8729,-0.6239
4.96,-0.0057,-0.0364,9.7893,-0.2434,0.4403,-0.3775
4.98,0.0127,0.0277,9.8287,0.8976,0.0416,0.0215
5.0,0.0258,-0.0308,9.8262,0.7625,-0.2523,0.7094
5.02,-0.006,-0.0266,9.8193,-0.3367,-0.2465,0.2912
5.04,-0.0073,-0.0201,9.7963,0.1209,-0.7397,0.5346
5.06,-0.0055,-0.046,9.759,-0.5025,0.0547,0.2434
5.08,0.0136,-0.0091,9.7798,-0.1526,-0.6786,0.4069
5.1,0.0296,-0.0012,9.8287,0.3525,-0.1334,0.2831
5.12,0.0337,0.0261,9.8548,1.1019,0.221,-0.1738
5.14,0.0381,0.0062,9.7935,-0.502,0.2081,0.006
5.16,0.0078,-0.0001,9.8252,-0.0048,-0.4039,0.142
5.18,0.0189,-0.0136,9.8198,0.4987,0.0807,0.0406
5.2,-0.0422,0.003,9.8476,0.157,-0.2924,-0.6879
5.22,0.0096,-0.0724,9.7862,0.2271,-0.4584,-0.4118
5.24,0.011,-0.0279,9.8021,-0.8949,0.4029,-0.1932
5.26,-0.0384,0.068,9.8239,-0.2391,-0.5175,0.0601
5.28,0.0346,0.0119,9.8343,0.1779,0.6639,0.8261
5.3,-0.0299,-0.0344,9.8269,0.5656,-0.5109,0.1955
5.32,-0.0516,-0.015,9.8316,-0.4457,-0.3216,-0.4761
5.34,-0.0041,-0.0008,9.8215,0.41,-0.544,-0.0977
5.36,-0.0187,0.0235,9.7866,-0.212,-0.1251,0.1849
5.38,-0.0231,-0.009,9.8117,0.1578,-0.077,-0.6246
5.4,0.0152,-0.0148,9.8522,0.1805,0.3142,0.2815
5.42,0.0426,-0.0203,9.785,0.6851,-0.9594,0.0177
5.44,0.0005,-0.0555,9.8046,0.5949,-0.1025,0.3526
5.46,-0.0333,0.0324,9.8611,-0.3394,0.1797,0.0397
5.48,-0.0605,-0.0263,9.7649,-0.1084,-0.1454,-0.237
5.5,0.0149,0.0149,9.871,-0.0329,0.5829,0.3266
5.52,0.0021,0.023,9.8115,-0.2496,-0.6754,-0.2885
5.54,-0.0443,0.0095,9.8103,0.6309,-0.1888,0.3311
5.56,0.021,-0.0433,9.7618,-0.3998,0.1435,0.575
5.58,-0.0393,0.0136,9.7698,-0.4758,-0.3171,-0.9248
5.6,-0.0187,0.0,9.8196,-0.4052,-0.7882,-0.3029
5.62,-0.0334,-0.0231,9.8336,0.0925,-0.4263,-0.476
5.64,-0.0489,0.0249,9.8097,-0.6926,0.0171,0.2488
5.66,0.0257,0.0008,9.7842,0.946,-0.7539,0.5494
5.68,-0.0712,-0.011,9.8129,-0.3232,-0.215,-0.0054
5.7,-0.0451,0.0135,9.7975,0.4932,0.7033,0.2617
5.72,-0.0437,-0.0108,9.8089,0.4622,-0.072,-0.282
5.74,-0.0292,-0.0338,9.8041,0.1199,-1.1509,-0.4681
5.76,-0.0478,0.0043,9.8274,-0.325,-0.256,0.1571
5.78,-0.0017,-0.0187,9.8325,0.3541,1.0884,-0.3912
5.8,-0.0447,-0.0311,9.8281,0.175,-0.0987,-0.1008
5.82,-0.04,0.0322,9.7912,0.4385,-0.043,-1.0193
5.84,0.0107,0.0249,9.804,0.0496,-0.5815,0.6373
5.86,-0.004,0.0051,9.8255,-0.2293,-0.2038,-0.3158
5.88,-0.0156,0.0604,9.8214,0.4486,0.5825,-0.1039
5.9,0.03,0.0244,9.7661,0.2905,-0.3032,0.5986
5.92,-0.0479,-0.0023,9.7994,-0.2406,0.6518,-0.1564
5.94,-0.0012,0.0002,9.8352,0.6338,0.9205,-0.371
5.96,-0.0492,-0.0143,9.8312,0.182,-0.0908,0.073
5.98,-0.0321,0.0221,9.8071,0.6287,-0.136,0.0856
6.0,-0.0466,-0.0233,9.7467,-0.5975,0.2367,-0.0049
6.02,0.0192,-0.0885,9.7796,1.2015,0.7699,0.1789
6.04,-0.0367,0.0088,9.8269,-0.4058,-0.1024,0.3965
6.06,0.0056,0.0078,9.8296,-0.6045,-0.0794,0.3037
6.08,0.0195,-0.0413,9.7894,0.4448,0.5089,0.3283
6.1,0.0155,-0.0325,9.8256,-0.5832,-0.138,0.1621
6.12,0.009,0.0545,9.8011,0.0849,-0.4604,0.1581
6.14,0.0219,-0.012,9.8082,-0.3804,-0.0163,-0.9508
6.16,-0.0091,-0.0088,9.7947,0.8199,-0.3481,0.8616
6.18,0.0013,0.0088,9.83,-0.2894,-0.4534,-0.1225
6.2,0.0121,0.0155,9.8312,0.0132,1.0611,-0.0146
6.22,0.0107,0.0012,9.7781,0.8291,0.022,0.5958
6.24,0.065,-0.0022,9.8314,0.2875,-0.3581,-0.4145
6.26,-0.0354,-0.0122,9.8308,-0.0496,-0.9688,0.4344
6.28,-0.0307,0.0541,9.8341,0.3117,0.021,0.5608
6.3,-0.014,-0.0237,9.7695,0.3513,-0.265,0.3025
6.32,-0.0126,0.026,9.7504,-0.1537,0.4066,-0.0789
6.34,0.0228,0.0151,9.8076,0.1272,1.0385,-0.554
6.36,0.054,-0.0075,9.8012,-0.4103,0.0537,-0.4811
6.38,0.0197,-0.0006,9.8442,0.3617,-0.1528,-0.2641
6.4,0.0533,-0.0418,9.7883,0.9034,0.6392,0.3662
6.42,-0.0255,0.044,9.867,-0.6319,0.6846,0.2194
6.44,0.0269,0.0082,9.8231,-0.1114,0.052,-0.1328
6.46,-0.0751,0.0335,9.825,-0.3673,-0.249,-0.4874
6.48,-0.0084,0.0136,9.7812,-0.0476,-0.0366,-0.5775
6.5,-0.0248,-0.0073,9.8015,-0.3962,-0.6215,-0.357
6.52,-0.0443,-0.0142,9.8001,-0.231,0.1413,0.089
6.54,0.0136,0.0426,9.7766,-0.1145,0.391,-0.2356
6.56,0.0342,-0.0129,9.8154,0.0882,0.1725,-0.4685
6.58,0.0066,-0.0438,9.8093,-0.0324,-0.0204,0.3355
6.6,-0.0111,0.0076,9.7945,0.0164,-0.5037,0.0769
6.62,0.0024,-0.0079,9.8019,-0.2262,-0.4984,-0.1184
6.64,-0.0342,0.0355,9.8296,-1.0452,1.3074,0.4213
6.66,0.0065,0.0143,9.8347,-0.4977,-0.3569,-0.3891
6.68,0.0416,0.0507,9.8184,-0.1384,0.4759,0.0839
6.7,-0.0403,0.0054,9.8187,-0.4496,-0.2318,-0.2406
6.72,-0.0267,0.0185,9.8096,0.3828,0.0421,0.1346
6.74,0.0226,0.0067,9.7876,0.3301,0.5128,-0.1654
6.76,0.01,-0.0066,9.7531,0.5748,0.65,0.5954
6.78,-0.0321,-0.0004,9.8235,0.2244,0.6361,-0.4853
6.8,0.019,-0.0195,9.7864,0.0477,-0.2758,0.4022
6.82,-0.0185,0.0151,9.8087,-0.547,0.1942,0.1741
6.84,0.0322,0.0026,9.781,-0.3175,-0.5499,-0.4147
6.86,0.05,0.0478,9.8137,0.3094,-0.5557,0.1143
6.88,0.0297,0.0063,9.8356,0.029,-0.176,0.1394
6.9,0.0488,-0.0614,9.7652,1.2749,-0.2826,1.1338
6.92,0.0381,-0.0319,9.8275,-1.0271,0.6674,-0.0539
6.94,-0.0271,-0.0134,9.8148,0.1693,0.7402,-0.0498
6.96,0.0018,0.0281,9.8398,0.611,-0.1886,0.1223
6.98,0.0151,-0.0025,9.8147,0.0724,0.233,0.0777
7.0,-0.042,-0.0007,9.756,0.1299,-0.5392,-0.0925
7.02,-0.0025,-0.03,9.8546,0.4149,1.0556,0.1497
7.04,0.0142,-0.0566,9.8179,0.445,-0.1936,-0.2649
7.06,-0.0333,0.0423,9.7729,-0.4342,0.0335,-0.738
7.08,-0.0048,-0.0425,9.7985,0.7135,-0.0743,0.1005
7.1,0.0582,-0.0052,9.8064,0.5464,0.091,0.7594
7.12,-0.032,-0.0046,9.7741,-0.8862,0.7345,-0.082
7.14,-0.0094,-0.0026,9.8501,0.2676,-0.5748,0.1136
7.16,0.0118,0.0347,9.8424,-0.3651,-0.9047,-0.1949
7.18,0.0274,0.0341,9.8048,0.4421,-0.7812,0.0149
7.2,0.0288,-0.0296,9.8076,1.3828,-0.6415,0.5574
7.22,0.0299,0.0252,9.8085,-0.0887,-0.2716,0.6913
7.24,0.0736,-0.0015,9.8431,-0.1557,0.0023,-0.1056
7.26,0.006,0.0243,9.7999,-0.2158,-1.0123,-0.1741
7.28,0.0263,0.0205,9.8125,0.3587,1.0661,-0.5337
7.3,0.0886,-0.0603,9.794,-0.6758,-0.8281,0.1289
7.32,-0.0084,-0.0004,9.7776,0.3648,-0.6013,0.3871
7.34,0.0336,0.0215,9.7986,-0.4247,0.3448,-0.4464
7.36,0.0216,-0.0209,9.8283,0.3071,-0.7969,-0.1852
7.38,0.0338,0.0247,9.836,0.7734,-0.2284,0.2801
7.4,0.0212,-0.0597,9.8291,-0.5981,-0.4632,-0.0546
7.42,0.0002,0.0385,9.8124,0.1133,-0.296,0.4527
7.44,0.001,-0.032,9.8116,0.0491,-0.1439,-0.7309
7.46,-0.0104,0.0345,9.7993,0.3556,0.8298,-0.1227
7.48,0.0168,0.0046,9.8183,-0.1828,0.358,0.7426
7.5,-0.0268,0.0173,9.8247,-0.1552,-0.5127,0.2935
7.52,0.0237,0.0433,9.8391,-0.1042,-0.4639,0.2838
7.54,0.0282,0.0234,9.8048,0.6594,0.1867,-0.4802
7.56,-0.0434,-0.0198,9.8296,0.3255,1.0723,0.1763
7.58,0.027,0.0049,9.8426,0.811,0.4386,-0.4525
7.6,0.023,-0.0164,9.8618,0.4239,0.7123,-0.1064
7.62,0.0545,0.002,9.8026,-0.6451,0.3876,-0.7111
7.64,0.0265,0.0125,9.8287,-0.0876,-0.4589,-0.4155
7.66,-0.0006,0.0211,9.7749,-0.3031,0.2628,0.7596
7.68,0.0348,0.0413,9.8601,0.1171,0.2746,0.5544
7.7,0.0334,-0.0194,9.8038,-0.4402,-0.2264,-0.048
7.72,0.0195,0.0609,9.8171,0.1926,0.8066,0.2476
7.74,0.0708,-0.0025,9.8504,-0.2137,-0.348,-0.0234
7.76,-0.0061,0.0163,9.833,-0.9665,-0.0671,1.1478
