time_s,Ax,Ay,Az,Gx,Gy,Gz
1.24,0.0587,0.2503,9.8189,-1.4718,6.9876,0.9998
1.26,-0.1166,0.3627,9.8097,0.9833,3.7797,-0.6044
1.28,0.1104,0.216,10.0498,1.6543,3.4593,0.9694
1.3,0.2101,0.2438,9.9552,3.5551,5.1057,2.6093
1.32,0.2311,-0.1407,10.5449,-0.3805,8.9719,-2.0204
1.34,0.2945,0.1202,9.5874,-13.6178,-1.3265,-0.6283
1.36,0.228,0.0085,10.3827,8.3417,-2.2396,-6.7099
1.38,1.2428,0.1327,6.7636,8.7912,15.0787,5.1346
1.4,5.7865,1.4933,3.2585,75.9217,39.3848,29.1685
1.42,3.6504,0.6925,5.2262,39.3223,29.2112,22.3299
1.44,-0.147,0.189,8.4719,8.8086,4.1995,0.9643
1.46,-0.5843,0.0134,9.9518,1.4953,6.1607,-8.8167
1.48,-0.7283,0.4059,10.3022,-1.2108,9.5869,-5.6691
1.5,0.0966,0.5089,9.8709,12.0135,-2.8734,-0.389
1.52,-0.3299,-0.3552,9.4683,-5.211,-0.3089,3.2579
1.54,-0.0068,-0.1355,10.3336,7.9106,0.4527,5.1122
1.56,-0.2605,-0.6065,9.2654,-5.3861,1.4302,2.9835
1.58,1.6001,0.4198,0.8641,51.4849,25.3362,15.5994
1.6,1.2934,0.2515,0.6798,42.3001,18.9774,4.888
1.62,1.2798,0.4608,0.849,34.272,22.1684,2.9305
1.64,1.254,0.393,0.8343,39.7097,19.5172,14.0387
1.66,1.3232,0.0922,0.7849,32.4914,22.2819,10.8221
1.68,1.4775,0.2021,0.59,41.7916,21.5693,-3.7324
1.7,1.1829,0.5514,0.5521,39.2997,15.2362,4.2765
1.72,0.971,0.3173,0.6456,31.0515,25.6995,7.8157
1.74,1.0857,0.4675,0.5789,27.2904,2.6991,4.1916
1.76,0.7159,0.3151,0.3675,32.3553,7.6939,4.0208
1.78,0.7758,0.1469,0.4326,19.5506,7.0444,8.6881
1.8,0.4283,0.3336,0.4349,23.6097,5.8514,12.0466
1.82,0.4016,-0.0272,0.5101,27.4895,18.7399,-0.6854
1.84,0.6927,-0.2656,0.2522,10.9582,2.8336,0.8091
1.86,0.4014,0.2085,0.4193,18.7498,13.0273,5.2329
1.88,0.5601,0.1632,0.0162,15.4596,3.3811,0.3058
1.9,0.365,0.2211,0.3761,13.9309,11.3405,-1.572
1.92,0.3157,0.0478,-0.0091,5.0397,-0.1171,-2.2305
1.94,0.3761,-0.0676,0.1432,6.4592,9.7192,-2.7861
1.96,0.2537,-0.0367,0.1051,1.6479,7.0472,9.2443
1.98,0.1843,0.0343,-0.1295,1.7165,10.9316,2.9049
2.0,0.0504,-0.1565,0.1055,4.6117,8.4109,7.849
2.02,-0.0339,0.0018,-0.0198,-0.2639,-0.3218,-1.1308
2.04,-0.0056,-0.0174,0.0017,-0.3337,-0.4844,0.3596
2.06,-0.0216,-0.0262,0.0276,-0.1865,-0.4154,-0.1192
2.08,-0.0093,0.0455,-0.0402,-0.3156,0.6163,0.0682
2.1,-0.0067,0.0226,0.0477,-0.5436,0.4521,-0.5568
2.12,0.027,0.016,-0.0442,0.4762,-0.0097,0.9017
2.14,-0.0654,-0.0357,-0.0769,-0.0143,0.8939,-0.0301
2.16,0.0445,-0.0749,0.0253,-0.849,-1.2097,0.4671
2.18,-0.0283,0.0341,-0.0543,-1.0559,-0.4012,-0.5188
2.2,0.019,-0.0056,0.0833,1.0791,0.1123,-0.7379
2.22,0.0388,0.0188,0.0088,0.3459,-0.3661,0.0286
2.24,0.0331,-0.0104,-0.02,0.1363,0.7277,-1.1368
2.26,0.025,0.04,0.0372,1.0403,0.0249,0.9314
2.28,0.0562,0.0235,0.1022,0.8072,-1.0531,-0.1997
2.3,-0.0448,0.0139,-0.0289,0.1411,0.6281,-0.6525
2.32,-0.0205,0.0647,-0.0162,0.5495,-1.0022,-0.1588
2.34,-0.0168,0.0546,0.0242,0.591,0.0098,0.0637
2.36,-0.0283,0.0097,0.0003,0.5949,0.1527,-0.4628
2.38,-0.0574,0.0407,-0.0328,-0.1521,0.8145,-0.4454
2.4,0.0141,-0.0199,0.0107,0.1654,-0.8409,0.2478
2.42,0.028,-0.0048,0.0129,0.7292,-0.9649,0.6567
2.44,-0.0291,0.0105,0.0605,0.8653,-0.1593,0.2859
2.46,0.0114,0.0155,0.0394,0.5198,0.0726,-0.3392
2.48,0.0057,-0.0073,-0.0158,-0.4002,-0.6778,1.0249
2.5,-0.0135,-0.0142,0.0065,0.0058,-0.2168,-0.5945
2.52,0.0003,-0.0442,0.0098,-1.2924,0.059,0.0585
2.54,0.0038,-0.016,0.0535,-0.402,0.2074,-0.1172
2.56,0.0675,0.0143,0.0219,0.2105,0.9286,-0.0846
2.58,0.0117,0.0597,0.0301,-0.5586,-0.5572,0.5302
2.6,-0.014,0.0169,0.0488,-1.3936,-0.1676,-0.56
2.62,0.0089,0.0338,0.0003,-0.3813,-1.0242,-0.1135
2.64,0.0103,-0.0219,-0.0602,-0.1629,0.2292,-0.4912
2.66,-0.0611,-0.0049,-0.0257,-0.0337,0.2057,-0.7404
2.68,0.0199,-0.0039,0.062,-0.6939,0.3401,-0.8821
2.7,0.0674,0.0191,-0.0074,-1.3344,-0.5527,0.0606
2.72,-0.0257,-0.0222,0.0428,0.226,0.0102,0.1526
2.74,-0.0129,-0.0166,-0.0137,0.2721,-0.769,-0.4097
2.76,0.0074,-0.0089,0.0583,-0.145,-0.4552,0.6848
2.78,-0.028,0.0089,0.0377,-0.6157,-0.1585,0.1383
2.8,0.0272,0.0561,0.0681,0.4656,-1.1958,0.2912
2.82,0.001,-0.0192,-0.0465,0.2374,-0.3023,-0.0608
2.84,-0.0622,0.0285,-0.0191,-0.1358,-0.0672,0.1054
2.86,0.0033,0.0679,-0.0028,-0.1725,-0.7739,-0.079
2.88,-0.0047,0.0426,-0.0154,0.1275,0.8532,0.2572
2.9,-0.014,0.0326,0.0102,0.0405,-0.4333,-0.2312
2.92,0.0101,-0.0031,-0.0208,0.3982,0.2383,-0.4629
2.94,0.0186,0.0175,-0.0742,0.7162,0.9907,0.1867
2.96,-0.0509,0.0439,-0.0133,-0.2151,0.2623,0.0108
2.98,-0.0398,-0.036,-0.0267,0.67,0.6175,-0.5742
3.0,0.0298,0.0136,-0.0015,-0.2138,-0.4318,-0.2549
3.02,-0.007,-0.0499,0.0842,-0.3104,0.2182,0.6064
3.04,0.0178,-0.0592,0.0163,-0.2118,-0.7421,-0.5006
3.06,-0.0644,0.0052,-0.0713,-0.1925,-0.2991,-0.2103
3.08,-0.0218,0.0189,0.0012,-0.0815,0.2889,-0.4615
3.1,-0.0334,0.0084,-0.0153,0.6987,-0.1813,-0.5613
3.12,-0.0305,-0.0084,0.0641,-1.3652,0.7211,0.1513
3.14,-0.0515,0.0441,-0.0522,1.0806,-0.3924,-0.4724
3.16,0.0172,-0.005,-0.0341,0.0275,0.9236,0.2235
3.18,-0.0125,-0.0195,0.0082,-0.6713,-0.5869,-0.2814
3.2,0.0177,-0.0345,-0.0155,-0.0287,0.1698,-0.5518
3.22,0.002,0.0365,-0.0261,0.5657,0.5864,-0.4521
3.24,0.0074,0.1044,0.0499,0.4162,-0.6259,0.2903
3.26,-0.0086,-0.0375,0.0348,-0.1095,-0.7667,0.1646
3.28,0.0038,0.0193,0.0285,0.7357,-0.5898,-0.4848
3.3,0.0113,0.0063,-0.0132,0.7149,-0.9671,0.1097
3.32,-0.0316,0.0073,-0.0441,0.8677,1.1127,-0.1882
3.34,0.0316,-0.0205,-0.0392,0.3406,0.995,-0.6573
3.36,0.0225,-0.038,0.0039,-1.7639,0.7434,-0.5439
3.38,0.011,-0.0301,-0.0077,0.0018,-0.4826,0.2255
3.4,0.0893,-0.0625,-0.0245,-0.717,0.1869,-0.4033
3.42,0.0045,0.012,0.0468,-0.1944,0.3539,1.0675
3.44,-0.0512,-0.0093,0.0291,-0.5137,0.8826,0.0123
3.46,-0.007,0.0059,-0.0498,0.5352,-0.1887,0.7745
3.48,0.0137,0.0191,0.0284,-0.4456,0.2418,0.0588
3.5,-0.0226,0.0459,-0.0019,-0.2569,0.5058,0.0814
3.52,0.0445,0.0125,0.0285,1.193,0.5012,0.2793
3.54,-0.0192,0.0326,-0.0231,-0.5671,-0.5948,-0.2022
3.56,0.019,-0.013,-0.0086,-0.049,-0.2761,0.4388
3.58,0.0016,0.006,-0.0152,0.272,0.7181,-0.2115
3.6,0.0204,-0.0319,0.0282,0.7883,-0.0209,-0.1476
3.62,0.0349,0.0546,0.0365,1.0642,-0.8988,0.672
3.64,-0.0204,0.0105,0.0642,0.2359,0.8194,0.3516
3.66,-0.0332,-0.0297,0.0266,0.5486,0.5416,0.2158
3.68,-0.0408,0.0029,-0.047,0.4288,0.3236,-0.0375
3.7,-0.0042,-0.011,0.0131,0.3161,-0.3145,-0.3438
3.72,0.0382,-0.0402,-0.0084,0.3904,-1.1203,-0.812
3.74,0.042,-0.0486,0.033,-0.431,0.1676,0.1516
3.76,0.0033,-0.0059,0.0234,0.2885,0.139,0.3867
