time_s,Ax,Ay,Az,Gx,Gy,Gz
0.54,0.0346,0.0129,0.0055,0.6026,0.4344,-0.344
0.56,-0.0321,0.0382,-0.024,-0.6354,-0.3838,0.1116
0.58,-0.0048,0.0004,-0.0252,-0.4526,-0.0669,-0.3485
0.6,0.0228,-0.0346,-0.0131,0.0758,-0.0732,0.0964
0.62,0.0113,-0.0003,-0.002,0.3144,0.2254,-0.3609
0.64,-0.0282,0.0352,0.0369,0.2466,0.2402,0.2557
0.66,0.007,-0.0172,-0.0267,-0.1912,-0.1423,-0.135
0.68,0.0444,-0.0223,-0.0001,-0.1576,-0.1396,0.0901
0.7,0.0183,0.0209,0.093,0.1077,0.1932,0.2772
0.72,-0.0341,0.0033,0.0853,-0.0251,-0.2461,-0.0327
0.74,-0.0014,-0.0276,0.0097,0.3949,-0.0723,0.0541
0.76,0.0142,0.0087,0.0064,-0.1449,0.0867,-0.0183
0.78,-0.0133,-0.0469,0.0084,-0.1408,-0.4077,-0.0981
0.8,0.0263,0.025,-0.016,-0.2215,0.2392,-0.2449
0.82,-0.0183,-0.0113,-0.0395,0.2963,-0.225,0.0731
0.84,0.0054,0.0405,-0.001,-0.2878,-0.8552,0.1518
0.86,0.0239,0.0119,-0.0897,-0.3153,-0.1088,0.042
0.88,-0.0403,-0.019,0.0214,-0.1981,0.0263,-0.0611
0.9,0.0211,0.0101,0.0171,-0.1682,0.1977,0.2211
0.92,-0.0326,0.032,0.0195,0.4325,0.0875,0.2094
0.94,0.0178,-0.0033,0.0462,0.3033,-0.1805,-0.2335
0.96,0.0081,0.0307,0.0042,-0.3669,0.11,-0.2604
0.98,-0.0213,0.0066,-0.0208,0.0858,0.0244,0.4721
1.0,0.0064,-0.0058,0.0026,-0.0049,0.2383,0.0528
1.02,-0.0132,-0.0048,-0.0025,-0.1377,-0.3501,-0.1753
1.04,0.0651,0.0328,-0.0067,-0.3991,-0.0737,-0.0109
1.06,0.007,-0.0087,-0.0209,0.4663,-0.2306,-0.2531
1.08,0.0265,-0.0129,-0.0085,-0.1137,0.1207,-0.0767
1.1,0.0172,-0.0581,-0.0466,0.4145,-0.2942,0.0773
1.12,-0.0359,0.0166,0.0378,-0.0928,0.0579,0.1379
1.14,0.0099,-0.0635,-0.0443,-0.4112,-0.0231,0.0784
1.16,0.0057,0.002,0.0056,-0.3522,-0.0159,-0.1916
1.18,0.0112,0.0046,-0.0057,0.3066,-0.1075,-0.2664
1.2,0.0188,0.0256,0.0136,-0.2229,0.2887,-0.7589
1.22,0.002,-0.0364,0.0614,-0.2674,-0.3154,0.0521
1.24,-0.0071,0.0038,-0.0467,-0.4849,0.2686,-0.1061
1.26,-0.0386,0.0012,-0.0531,-0.1431,0.0061,-0.3635
1.28,-0.0019,-0.0151,-0.0005,-0.21,-0.5393,0.2353
1.3,-0.0121,0.0341,-0.0101,-0.2551,-0.2349,-0.4053
1.32,0.0125,0.0065,0.0356,-0.1347,0.1271,0.0338
1.34,-0.0182,0.0248,0.0446,-1.0346,0.0881,-0.2002
1.36,0.0201,0.0285,-0.0443,-0.0019,0.3188,-0.1127
1.38,0.0037,0.0246,0.0092,0.2464,0.035,-0.5174
1.4,0.0121,0.0475,0.0001,0.051,-0.3772,-0.172
1.42,-0.0087,0.025,0.0158,-0.1095,-0.067,0.1421
1.44,-0.0258,-0.05,0.0098,-0.3869,0.5264,-0.2062
1.46,0.0015,0.0044,0.0137,-0.3264,-0.1121,0.2522
1.48,0.0282,-0.0025,-0.0272,0.4269,0.0303,0.173
1.5,-0.0124,-0.0246,-0.0043,0.4266,0.0214,0.0204
1.52,-0.025,0.0036,0.0458,0.0806,0.0316,0.2399
1.54,-0.0004,0.0196,-0.0153,0.3169,0.1129,-0.2319
1.56,0.037,-0.0162,0.0488,-0.5242,-0.0898,-0.2581
1.58,-0.0271,0.0412,0.032,0.4417,-0.1093,0.2117
1.6,-0.01,-0.0405,-0.0509,-0.6018,0.4819,-0.3747
1.62,-0.0029,-0.0638,0.0237,-0.7196,0.144,-0.3896
1.64,0.0038,-0.0238,-0.0146,-0.0726,-0.1182,-0.7483
1.66,-0.0299,0.0262,0.0512,-0.8928,0.1706,-0.2387
1.68,-0.0112,-0.0072,0.0484,0.0432,0.5419,-0.1115
1.7,0.0154,-0.0045,-0.0421,-0.1323,-0.6482,0.3626
1.72,-0.0043,0.0278,-0.0484,-0.0049,0.0638,-0.2498
1.74,-0.0231,-0.021,0.0181,-0.0667,0.136,-0.1557
1.76,-0.0052,0.0297,0.0148,0.3778,0.2262,0.0858
1.78,0.0166,-0.0209,-0.0072,-0.2031,-0.6175,0.2081
1.8,0.0061,-0.0608,0.0054,0.2394,-0.0194,0.1031
1.82,-0.0652,0.0159,-0.0023,0.2745,0.107,0.2428
1.84,0.0309,0.0114,0.0743,-0.3744,-0.2848,0.3351
1.86,-0.01,0.0415,-0.0387,-0.5209,0.479,0.2468
1.88,0.0187,-0.002,0.0316,-0.6881,-0.3492,-0.06
1.9,0.0012,-0.0232,-0.0381,-0.5235,-0.0591,0.3367
1.92,0.0373,-0.002,0.0104,-0.3016,-0.4435,0.6923
1.94,0.024,0.0272,-0.0152,-0.4079,-0.3485,-0.2213
1.96,0.0493,0.0028,0.0473,0.6096,0.1379,0.3395
1.98,-0.0483,-0.0284,-0.0228,0.1746,0.4365,-0.1773
2.0,-0.0119,0.0191,0.0289,-0.3041,-0.3048,-0.2633
2.02,-0.0081,0.0138,0.0168,-0.1283,-0.0347,-0.1557
2.04,0.0307,-0.0149,-0.0418,-0.4095,-0.0575,0.0615
2.06,0.0028,0.0236,0.0099,-0.1483,-0.0607,-0.0655
2.08,0.0528,0.0051,0.1263,0.2531,-0.2636,-0.0482
2.1,0.0097,0.0453,0.011,-0.1757,-0.0835,-0.082
2.12,-0.0166,-0.0025,-0.0209,0.1536,0.0804,-0.3323
2.14,0.0279,0.0176,0.0486,-0.7488,0.1701,0.4036
2.16,0.0209,-0.0163,-0.0136,-0.0263,-0.4399,-0.2446
2.18,-0.026,0.0359,-0.0689,-0.0013,0.1379,0.4923
2.2,-0.0001,0.02,0.0382,0.3165,0.2169,-0.3739
2.22,-0.0064,-0.0368,0.0274,0.1427,0.1191,-0.0883
2.24,-0.008,-0.0108,0.0797,0.4845,-0.1402,-0.1719
2.26,-0.0363,0.023,0.0472,0.1317,-0.2906,-0.5776
2.28,-0.0495,0.008,0.0256,-0.4225,0.1743,0.3433
2.3,-0.0599,0.0402,-0.0081,-0.128,-0.1037,-0.0075
2.32,-0.0148,0.0178,0.0114,-0.3028,-0.157,-0.1119
2.34,-0.0019,0.0101,-0.0296,0.1671,0.1675,0.037
2.36,0.02,0.0276,0.035,0.0805,0.267,0.7514
2.38,-0.0117,0.0003,-0.031,-0.1247,0.1794,0.3922
2.4,-0.0006,0.0061,0.0782,0.2115,0.3544,-0.2123
2.42,0.0306,-0.0073,-0.0442,0.0743,-0.0265,-0.17
2.44,0.0432,0.0385,0.0123,0.1027,-0.2412,-0.1947
2.46,-0.0077,0.031,0.013,-0.0668,-0.1672,0.2699
2.48,0.0572,0.0676,0.0156,-0.2519,0.1175,-0.3382
2.5,-0.038,0.0162,-0.0564,-0.1534,0.4383,-0.4177
2.52,-0.0144,0.0099,-0.0083,0.2485,-0.2123,-0.4534
2.54,0.0665,0.0164,-0.0429,0.0495,0.0423,-0.0485
2.56,0.0278,0.0517,-0.0313,-0.1787,-0.5387,0.3049
2.58,0.0027,0.0059,-0.0039,-0.0242,-0.2264,-0.149
2.6,0.0272,-0.0027,-0.0156,-0.4574,-0.5852,-0.0146
2.62,-0.0243,0.0052,0.0246,-0.1086,0.1284,0.4431
2.64,-0.0294,-0.048,-0.0333,0.7762,0.087,0.0275
2.66,0.0136,-0.0174,-0.0407,0.7866,0.3238,0.2684
2.68,0.0459,0.0113,-0.0252,-0.0956,-0.3154,-0.3519
2.7,-0.0111,-0.0204,-0.0563,0.0188,0.0984,0.0439
2.72,-0.0097,0.0105,-0.0336,-0.0385,0.215,-0.1796
2.74,0.0078,-0.0147,-0.0422,-0.4252,0.1522,-0.2309
2.76,0.0161,0.001,-0.0577,-0.1114,-0.0496,-0.5333
2.78,-0.0213,0.003,0.0637,0.315,0.269,0.2966
2.8,0.0079,0.0088,0.0132,0.1679,0.0095,0.0963
2.82,0.0388,0.0157,-0.0789,0.0418,0.0959,-0.3788
2.84,0.0023,0.0048,0.0561,-0.3457,-0.2282,0.1451
2.86,-0.0046,-0.0565,0.0156,0.0394,-0.056,-0.331
2.88,0.0052,-0.0195,-0.0444,-0.1866,0.2649,0.4608
2.9,0.0412,0.031,-0.0402,0.1327,0.1072,-0.3806
2.92,-0.0435,0.045,0.0551,-0.0819,0.0694,-0.3857
2.94,0.0013,0.0036,0.0274,0.0612,-0.4666,0.1544
2.96,0.0058,0.0183,-0.0622,0.1411,-0.2047,-0.4782
2.98,0.0168,0.0186,-0.0076,0.4229,0.3225,-0.0606
3.0,-0.0131,-0.0108,0.0229,-0.0766,-0.0901,0.4301
3.02,-0.0483,0.0085,-0.0183,0.2564,0.1165,-0.5326
3.04,0.0201,0.0245,-0.0144,-0.2254,0.3746,-0.0381
3.06,0.0319,-0.0023,-0.0061,0.4987,-0.3154,0.3572
3.08,-0.0139,0.0321,-0.0011,-0.063,-0.2476,-0.1206
3.1,0.0379,0.0103,0.0596,-0.0747,0.2091,-0.1638
3.12,0.0166,-0.0167,0.0274,-0.1008,-0.2384,0.2899
3.14,0.0017,-0.0327,0.0072,-0.4299,-0.1443,-0.0752
3.16,-0.0126,0.0392,-0.0368,0.0991,-0.1148,0.5749
3.18,0.0083,0.0134,-0.0599,-0.2655,-0.1776,0.0623
3.2,-0.0085,0.0113,-0.0158,0.5314,-0.665,-0.3288
3.22,-0.0052,-0.0194,0.0252,-0.4091,-0.3027,0.3634
3.24,0.0255,-0.0319,-0.0403,0.1974,-0.7245,0.3498
3.26,-0.0075,-0.0126,0.0317,0.0296,-0.2888,0.0703
3.28,-0.0417,-0.0345,-0.0022,0.1661,-0.1843,0.3899
3.3,-0.0321,-0.0201,-0.0345,-0.3042,0.1183,-0.2887
3.32,-0.0143,-0.0577,-0.0205,-0.0735,-0.1934,-0.1083
3.34,0.0026,-0.0342,0.0265,0.2048,0.0822,0.3062
3.36,0.0228,-0.0282,-0.025,-0.097,0.3286,-0.0541
3.38,0.0088,0.0266,0.0347,0.041,-0.198,0.0563
3.4,-0.0368,-0.0023,0.1105,-0.571,-0.3539,-0.5979
3.42,-0.0722,0.0209,0.0306,0.0453,-0.2224,0.5001
3.44,0.0025,-0.0279,-0.0244,-0.0856,-0.3235,0.5708
3.46,-0.0051,-0.0126,0.0284,-0.7924,0.2493,-0.2928
3.48,-0.0323,0.0304,-0.0195,-0.0243,-0.1205,0.4525
3.5,0.0031,0.014,0.0403,-0.0185,-0.299,-0.1102
3.52,0.0195,-0.034,-0.0674,0.0947,0.0058,-0.0049
3.54,0.0394,-0.0117,-0.0009,0.2645,-0.5018,-0.3994
3.56,-0.0424,-0.0242,0.038,-0.1617,-0.0453,-0.3137
3.58,0.0078,-0.0277,0.0537,-0.2023,-0.2934,-0.334
3.6,-0.0292,0.0575,-0.0137,-0.4644,0.2067,0.1006
3.62,-0.0007,-0.0443,-0.0636,0.3793,-0.4527,0.0746
3.64,-0.0096,-0.0006,-0.0328,0.0099,0.3159,0.3039
3.66,0.0478,-0.0123,-0.0041,0.2392,-0.1463,-0.5601
3.68,0.0293,0.02,-0.0042,0.3118,-0.1933,0.1749
3.7,-0.0126,0.0163,-0.0305,0.3098,0.6826,0.3871
3.72,0.0307,0.0112,0.0156,0.0123,0.3467,-0.0065
3.74,-0.0526,0.0127,-0.1008,-0.3271,0.0085,0.3464
3.76,0.0252,-0.0048,0.0041,0.3036,-0.3628,-0.3481
3.78,-0.012,0.0159,-0.0025,0.1343,0.4419,-0.0906
3.8,0.0078,-0.0106,0.0588,-0.1924,-0.1416,0.2888
3.82,-0.0366,0.0003,0.0203,0.2425,0.095,-0.256
3.84,-0.0476,0.0343,0.0407,-0.2383,0.0066,-0.2774
3.86,-0.0134,-0.0368,-0.0239,-0.3548,0.2896,0.3947
3.88,-0.0159,-0.0379,-0.0129,-0.2454,0.1469,-0.5665
3.9,-0.0259,-0.0338,0.0624,0.0908,0.3246,0.1951
3.92,0.0238,0.0099,0.0155,0.3621,0.0255,-0.2458
3.94,0.0015,0.0039,-0.0116,0.2175,0.2565,0.2616
3.96,0.0162,0.0659,0.0129,0.2164,-0.1335,0.5447
3.98,0.0079,0.0129,-0.0018,0.3554,-0.0328,0.1644
4.0,-0.043,0.044,0.0545,0.0697,-0.0793,0.0807
4.02,0.0243,-0.0486,0.0325,-0.446,0.1826,0.4366
4.04,-0.0132,0.0123,-0.0572,0.3031,-0.6527,-0.2917
4.06,-0.012,0.0291,0.02,0.5153,0.2054,0.3164
4.08,-0.006,-0.0085,0.0494,0.13,0.5587,0.0913
4.1,0.0398,-0.0253,-0.0231,-0.1446,-0.2374,-0.1123
4.12,0.0243,-0.0154,0.0191,0.1164,0.4126,0.2867
4.14,0.0233,0.0038,-0.0381,0.202,-0.2383,-0.4261
4.16,0.0434,-0.0098,0.0281,-0.4365,0.2641,0.2569
4.18,0.0133,0.0045,-0.0003,-0.3529,-0.2545,-0.1106
4.2,-0.0248,-0.0278,0.0214,-0.4392,0.0669,0.0878
4.22,-0.0351,0.032,0.0428,-0.011,0.0103,-0.2709
4.24,0.0111,0.0236,0.0301,0.2149,-0.1745,-0.3277
4.26,-0.0677,-0.0093,0.0005,-0.0611,0.098,0.1415
4.28,-0.0008,-0.0152,0.0435,0.888,0.2388,0.5087
4.3,-0.0142,-0.0075,-0.0248,-0.0299,-1.1625,-0.1105
4.32,0.016,0.0404,-0.0271,-0.1111,0.1307,-0.166
4.34,0.0141,-0.0104,-0.0749,0.4296,0.0669,-0.008
4.36,0.0346,-0.0667,0.0059,0.3341,0.4395,0.1872
4.38,0.0152,-0.0005,0.0102,0.1937,0.043,0.2468
4.4,-0.0149,-0.0155,-0.0094,-0.0505,0.1789,0.9874
4.42,0.0081,0.0369,-0.0076,-0.1065,0.1902,0.3564
4.44,-0.0262,-0.0038,0.0109,0.2426,-0.5305,0.0935
4.46,0.0136,0.0048,0.0025,-0.1767,0.3222,-0.5829
4.48,-0.0188,0.0074,0.0432,0.2661,-0.0191,0.0904
4.5,0.0234,0.0002,0.0013,-0.0962,-0.1603,-0.2166
4.52,0.0232,-0.0088,-0.0135,0.0815,-0.0194,0.4552
4.54,0.0163,0.0108,-0.0575,0.435,-0.3301,-0.0774
4.56,0.0067,0.0071,0.0113,-0.0525,-0.2627,0.3358
4.58,-0.0017,-0.0219,-0.0231,0.2969,-0.424,-0.0365
4.6,0.0188,-0.0005,-0.025,-0.1419,0.0238,-0.509
4.62,0.0367,0.0209,0.0589,-0.6827,0.1856,0.2121
4.64,-0.0426,0.019,0.0195,0.0755,-0.041,-0.1433
4.66,0.0037,-0.0097,-0.0352,0.0001,0.07,-0.2871
4.68,-0.0445,0.0106,-0.0022,-0.1123,-0.2222,-0.2757
4.7,-0.0007,-0.0081,0.0155,0.3329,-0.095,-0.1442
4.72,0.0003,0.0142,0.021,-0.0939,-0.0757,-0.3533
4.74,-0.0095,-0.0061,0.0101,0.3125,-0.4716,-0.6738
4.76,0.0269,0.0087,0.0392,-0.3522,-0.0591,-0.0449
4.78,-0.0537,0.0053,0.006,-0.0406,-0.003,-0.2743
4.8,0.0132,-0.021,-0.019,0.0579,0.2504,-0.3919
4.82,0.0278,0.0099,-0.0109,-0.05,-0.1965,0.1814
4.84,0.0076,-0.0083,0.041,0.3318,0.189,-0.4494
4.86,0.0152,-0.0393,0.0209,0.029,0.4873,0.0396
4.88,-0.005,-0.0203,0.07,0.221,0.3328,-0.32
4.9,-0.0031,-0.0101,0.0249,-0.3211,-0.1773,0.1098
4.92,-0.0667,0.01,-0.0113,0.2825,0.1399,-0.3727
4.94,0.0053,0.0129,-0.0127,-0.1993,-0.6821,-0.3779
4.96,-0.0126,0.0138,-0.0133,0.0852,0.1972,0.0258
4.98,-0.0117,0.01,0.0405,0.0094,0.0433,-0.4225
5.0,-0.011,0.0008,0.0424,-0.2229,-0.1139,-0.1363
5.02,-0.0028,0.0116,-0.0078,0.0398,-0.2389,-0.4428
5.04,-0.0316,0.044,-0.0061,-0.517,-0.5248,-0.2517
5.06,-0.003,0.0279,-0.0622,-0.0732,-0.3786,-0.3747
5.08,0.007,0.0053,-0.0072,-0.1821,0.0885,-0.1875
5.1,-0.0185,-0.0466,-0.0215,-0.0197,-0.3645,-0.0144
5.12,0.0415,0.0064,0.0195,-0.466,-0.2009,0.1771
5.14,-0.0269,0.0029,-0.0045,0.3995,0.2012,-0.2058
5.16,-0.0102,-0.0144,0.0318,0.1355,0.2401,0.3619
5.18,0.0087,0.009,-0.0844,0.2881,0.1459,-0.11
5.2,-0.014,-0.0063,0.088,0.3473,0.1264,-0.327
5.22,0.0077,0.0003,-0.0292,-0.1163,-0.1288,-0.149
5.24,0.0125,-0.0545,0.023,0.1743,-0.1129,0.0222
5.26,0.0127,-0.0186,0.0094,-0.2532,-0.6606,0.1131
5.28,0.01,0.0147,-0.0019,0.0166,-0.2366,-0.0079
5.3,0.0095,-0.0066,0.0218,-0.0019,-0.0884,0.7209
5.32,-0.007,-0.0102,-0.0319,0.4547,-0.0717,0.2547
5.34,0.0097,-0.0122,0.0091,0.1246,-0.5339,0.1932
5.36,-0.0321,-0.007,-0.0283,0.0659,0.1856,-0.1861
5.38,-0.0068,0.0491,-0.0153,-0.0613,-0.047,0.1922
5.4,-0.0298,0.0277,0.0426,-0.0119,-0.2321,-0.3424
5.42,-0.0048,0.0673,-0.0142,-0.2428,0.3607,-0.078
5.44,0.0189,-0.0013,0.0249,-0.1348,-0.1446,-0.0857
5.46,0.0619,0.0214,0.0268,-0.1313,0.4536,-0.2971
5.48,0.0098,-0.0207,-0.0508,-0.019,0.4077,-0.0009
5.5,0.0549,-0.0123,0.002,0.1676,-0.4894,0.2807
5.52,-0.0124,-0.0144,0.0052,-0.2655,0.642,-0.082
5.54,0.0077,0.0148,0.0733,0.5153,-0.1828,0.4639
5.56,-0.006,-0.0372,0.0155,0.0017,0.0872,-0.0087
5.58,0.0157,-0.0111,0.0052,-0.154,-0.1921,-0.1454
5.6,0.0182,0.0619,0.0607,-0.0862,-0.2773,0.1543
5.62,-0.0156,-0.0037,0.073,-0.2407,0.0207,-0.2907
5.64,-0.0254,-0.0028,0.021,0.275,0.1476,0.5064
5.66,0.0232,-0.0125,0.0043,0.169,-0.1351,0.1472
5.68,0.0044,-0.005,0.0874,-0.3337,-0.0615,0.2545
5.7,-0.0209,-0.0332,-0.0447,0.4743,0.2727,0.3083
5.72,0.0207,-0.0354,0.0734,0.1105,-0.2559,-0.3338
5.74,-0.0204,0.0231,0.0527,-0.2559,0.016,-0.1233
5.76,-0.0018,-0.0051,0.0174,-0.0554,0.126,0.5908
5.78,-0.0046,-0.014,0.0111,0.4419,-0.3827,0.2275
5.8,-0.0123,0.0352,-0.0514,0.4692,-0.2744,-0.4968
5.82,0.0503,0.0837,0.1012,-0.4014,-0.2637,-0.1158
5.84,-0.0048,-0.0476,0.0567,-0.1318,-0.1321,-0.5307
5.86,-0.0093,-0.0078,-0.055,-0.0906,0.1469,-0.0955
5.88,-0.0151,0.0072,0.006,-0.1269,-0.2969,-0.346
5.9,-0.0269,0.0181,0.0048,-0.0593,-0.5381,0.2538
5.92,-0.01,-0.0374,-0.0215,0.2782,0.1402,0.0656
5.94,0.0123,-0.0035,0.0987,0.0982,-0.0332,0.6785
5.96,0.0053,0.0316,0.0101,-0.0106,-0.0287,-0.1205
5.98,0.0123,0.0149,0.0328,0.1757,-0.0297,-0.212
6.0,0.0156,-0.018,-0.0712,0.0532,-0.0083,0.531
6.02,-0.0099,0.0334,0.0099,0.1956,-0.0024,0.0816
6.04,0.0364,0.0305,0.0237,0.0361,-0.3194,0.0362
6.06,-0.0153,-0.0294,-0.0195,0.382,0.1294,-0.2249
6.08,-0.0082,-0.009,0.0994,-0.353,-0.3804,0.2057
6.1,-0.0243,0.0088,0.0363,0.4836,-0.0034,-0.2399
6.12,-0.0262,0.0286,-0.0101,0.0464,0.1324,0.2043
6.14,-0.0075,0.0005,0.0398,-0.1655,0.6709,-0.1018
6.16,-0.0027,0.0086,-0.0364,-0.1003,-0.7274,0.3133
6.18,-0.033,0.025,0.0186,-0.1348,-0.1861,0.4457
6.2,-0.0337,0.0121,-0.019,0.0079,0.2928,0.704
6.22,-0.0188,-0.0374,-0.0045,0.4269,-0.1322,0.0631
6.24,-0.0064,0.0016,0.0462,-0.5702,-0.0958,-0.1715
6.26,0.0019,0.0152,0.0229,0.3714,0.3042,0.1734
6.28,-0.0008,-0.0269,-0.0135,0.1648,0.6269,0.3304
6.3,-0.0166,0.0213,0.0434,0.2165,-0.052,0.1536
6.32,0.0072,-0.0444,0.0183,0.6164,0.1396,0.3282
6.34,0.0081,0.0316,-0.0498,-0.0191,-0.0099,-0.1841
6.36,0.0307,-0.0157,-0.0403,-0.119,-0.3045,-0.0728
6.38,-0.0693,0.0347,0.0293,0.0551,0.5677,-0.2574
6.4,0.0004,0.053,0.0215,0.2097,0.0038,0.0173
6.42,0.0067,-0.0078,-0.0218,-0.6597,0.081,0.0551
6.44,0.0404,0.0301,-0.0331,0.3621,-0.0063,0.5963
6.46,0.0072,0.0435,0.0006,-0.2857,-0.0663,0.2949
6.48,0.0014,0.0031,-0.0125,0.1836,0.1038,-0.917
6.5,-0.0124,-0.0085,0.0007,-0.3112,0.2699,-0.0345
6.52,-0.0197,-0.0429,0.0302,-0.0249,0.3873,-0.0547
6.54,-0.0691,-0.023,-0.0121,0.2422,-0.0781,0.3708
6.56,-0.0303,-0.0001,-0.057,0.1148,0.1119,-0.2594
6.58,-0.0487,0.0316,-0.0106,0.2272,-0.017,-0.544
6.6,-0.0061,-0.021,-0.0294,-0.0119,-0.2691,0.3201
6.62,0.0277,0.0264,-0.0265,0.2432,0.2678,-0.2655
6.64,0.0324,0.0001,0.0406,0.1882,0.1539,0.2968
6.66,0.0527,-0.0298,-0.0487,0.2176,0.1487,-0.3065
6.68,-0.011,0.0031,-0.0173,0.0394,-0.36,0.2885
6.7,-0.041,0.0046,0.0255,-0.1117,-0.135,0.3554
6.72,0.0416,0.0377,-0.0137,0.4145,-0.1454,0.4759
6.74,0.0328,-0.0068,-0.0415,-0.1377,-0.2909,0.3974
6.76,-0.0388,-0.0491,0.0268,0.5527,-0.605,0.2064
6.78,-0.0404,0.006,0.0125,0.0626,-0.4525,0.0862
6.8,-0.008,0.0339,-0.0057,-0.3338,0.0538,0.2015
6.82,0.0127,0.0023,0.0516,-0.0672,-0.1569,0.0522
6.84,-0.0288,-0.0236,-0.0178,-0.186,0.5406,-0.1632
6.86,-0.0146,-0.0217,0.0044,0.5322,0.2053,-0.0532
6.88,-0.0014,0.0152,-0.089,0.2478,-0.1434,0.0411
6.9,0.0215,-0.001,-0.0298,-0.3102,-0.4323,0.2089
6.92,-0.0022,0.0175,-0.0246,0.1693,-0.1974,-0.4259
6.94,-0.0073,-0.0425,-0.0237,0.0188,-0.0941,0.0119
6.96,-0.0126,0.0273,0.0808,-0.1316,0.1577,0.7376
6.98,-0.0033,0.0128,-0.0093,-0.2606,-0.2028,0.0209
7.0,0.0274,0.016,0.008,0.2328,0.1383,-0.4952
7.02,0.0324,0.0121,-0.0606,0.0451,0.0766,-0.1535
7.04,0.055,0.0228,0.0462,-0.1714,-0.1632,0.0241
7.06,0.0019,-0.0009,0.0267,0.1079,0.4043,-0.1931
7.08,-0.0352,-0.007,0.0573,0.0785,-0.5257,0.1348
7.1,-0.006,0.0002,-0.003,-0.0249,0.0025,0.6913
7.12,-0.0153,-0.0313,0.0569,0.4407,0.0338,0.0346
7.14,0.0105,0.0094,-0.0563,0.0898,0.0373,-0.1212
7.16,0.0061,-0.0001,-0.0103,-0.3839,-0.0217,0.0576
7.18,-0.016,0.0048,-0.0081,-0.3227,0.2732,0.3999
7.2,-0.0371,0.0033,-0.0377,0.2959,-0.7492,0.4345
7.22,0.0017,-0.0231,-0.0049,-0.0734,-0.2228,-0.295
7.24,-0.0001,0.0132,-0.0165,-0.6951,-0.3226,-0.0454
7.26,0.0124,0.0009,-0.0589,-0.0725,-0.0564,0.3378
7.28,0.0214,-0.0028,-0.0334,-0.2687,0.0918,-0.2221
7.3,0.0099,0.0251,0.0071,0.0398,-0.1138,-0.0301
7.32,-0.0182,0.0012,-0.0092,-0.3941,0.6417,0.5153
7.34,0.0161,-0.0256,-0.0193,-0.1813,-0.406,0.0563
7.36,-0.0239,-0.0023,0.0637,0.2374,0.2302,-0.303
7.38,0.0001,0.0292,-0.0055,0.0764,-0.3786,-0.4628
7.4,0.0112,0.0112,0.0017,0.2604,0.1735,0.0725
7.42,0.0333,0.0043,-0.0352,-0.0824,-0.0424,-0.0911
7.44,-0.0053,0.0127,0.001,-0.2814,0.1771,-0.4057
7.46,-0.0178,0.0154,0.0073,0.1836,0.2458,0.1004
7.48,0.0197,-0.0058,0.0153,-0.2535,0.1734,0.094
7.5,0.0198,-0.0178,-0.0053,0.2894,-0.3703,-0.3314
7.52,-0.0016,-0.0295,-0.0052,-0.3174,-0.1562,-0.3616
7.54,-0.0346,-0.0118,-0.0564,0.1913,0.1066,-0.4228
7.56,0.0218,-0.0475,0.0375,0.119,-0.0006,0.2292
7.58,-0.0136,0.0002,0.0408,0.6553,0.3172,0.062
7.6,-0.0099,0.0344,-0.0388,-0.3132,0.1654,0.05
7.62,-0.0266,0.0226,0.0343,-0.3089,0.1749,-0.0467
