time_s,Ax,Ay,Az,Gx,Gy,Gz
2.06,-0.009,-0.5244,9.8934,-0.0601,-8.7197,-2.7082
2.08,-0.1227,-0.5414,9.7121,-2.9009,-3.9201,-4.2822
2.1,-0.1655,-0.5417,9.9879,1.9964,-11.7587,-5.7189
2.12,-0.0687,-0.5217,9.9259,-2.7152,-8.5425,-4.3788
2.14,-0.0693,-0.6134,10.0825,-5.4677,-4.9385,-3.829
2.16,-0.0899,-0.6625,10.1068,-11.884,-8.9895,-3.0631
2.18,-0.0474,-0.5385,10.2003,-7.4758,-4.9885,-3.3245
2.2,-0.2449,-0.6855,10.2364,-5.675,-5.5292,-0.1781
2.22,-0.0728,-0.7439,10.3592,-13.0409,-4.4092,-5.9631
2.24,-0.2186,-0.7439,10.303,-9.3821,-11.5833,1.5192
2.26,-0.2145,-0.589,10.3453,-9.9492,-6.2653,-1.3402
2.28,-0.2441,-0.7696,10.4047,-17.9547,-10.4858,-1.7449
2.3,-0.1778,-0.6211,10.3693,-10.4603,-10.303,-0.5465
2.32,-0.1342,-0.6353,10.3869,-13.3115,-10.2338,-1.4381
2.34,-0.1841,-0.6515,10.2803,-12.144,-7.8547,1.5583
2.36,-0.1019,-0.5741,10.1536,-6.5028,-8.8472,0.6338
2.38,-0.1993,-0.5625,10.1061,-6.4888,-7.2352,1.141
2.4,-0.1191,-0.6083,10.0542,-4.3749,-11.3074,2.8928
2.42,-0.0987,-0.6923,10.124,-9.1108,-7.6807,3.2126
2.44,-0.1106,-0.6372,10.1879,-5.8566,-7.3646,4.0483
2.46,-0.1744,-0.5464,9.9458,-7.3437,-9.609,4.6282
2.48,0.0907,-0.6612,9.9033,0.0272,-12.2703,2.225
2.5,0.0426,-0.2572,9.7964,-0.1916,-11.3303,2.6494
2.52,0.0454,-0.5908,9.9556,6.7707,-7.219,4.6359
2.54,-0.0189,-0.4652,9.8723,2.8521,-9.6058,2.0301
2.56,0.122,-0.4701,10.0581,5.0893,-8.8681,3.1314
2.58,-0.0931,-0.4946,10.0905,1.6518,-5.5867,5.0831
2.6,0.1014,-0.4689,10.1461,9.2893,-8.8117,1.4844
2.62,0.1816,-0.3378,10.2956,9.8479,-4.4557,2.2765
2.64,0.074,-0.4866,10.2433,11.3441,-10.4655,2.5741
2.66,0.1838,-0.2963,10.2467,13.2438,-7.4736,2.3499
2.68,0.2397,-0.453,10.2706,11.9617,-9.5419,1.3242
2.7,0.1576,-0.4074,10.3454,11.6484,-7.1303,2.0462
2.72,0.0854,-0.4294,10.3927,18.0358,-7.5106,1.9366
2.74,0.2927,-0.2317,10.3591,10.8309,-6.0525,-2.6013
2.76,0.2549,-0.4262,10.3131,12.9131,-7.4032,-0.9971
2.78,0.1352,-0.4279,10.3075,6.6709,-10.1827,-3.246
2.8,0.1524,-0.3557,10.3751,9.4683,-10.5391,-4.3388
2.82,0.0758,-0.4113,10.1488,8.9157,-7.4286,-2.1094
2.84,0.1993,-0.4003,10.1562,5.6353,-7.9221,-5.2461
2.86,0.1177,-0.5669,9.9746,5.6679,-4.795,-3.3013
2.88,-0.0005,-0.4699,9.9213,1.8768,-5.0361,-3.6964
2.9,0.0769,-0.605,9.8973,0.6159,-7.8534,-4.3561
2.92,-0.0459,-0.4704,9.805,1.0302,-8.2322,-5.1098
2.94,-0.0659,-0.7144,9.831,-6.7364,-8.6764,-3.6184
2.96,-0.0882,-0.5571,9.9737,-0.9501,-8.2028,-3.8238
2.98,-0.09,-0.6736,9.9577,-2.7833,-8.2257,-1.7379
3.0,-0.0262,-0.5781,10.1815,-5.716,-5.2825,-0.3077
3.02,-0.0766,-0.7785,10.1558,-12.0314,-11.9729,-2.9776
3.04,-0.1235,-0.6396,10.3742,-14.9168,-7.999,-0.5043
3.06,-0.2368,-0.6214,10.2732,-9.3352,-11.1492,0.6913
3.08,-0.1018,-0.7457,10.3888,-7.5647,-4.386,-1.9434
3.1,-0.0345,-0.6252,10.3855,-8.9624,-5.8046,-1.6829
3.12,-0.2769,-0.6548,10.4175,-16.8876,-8.6153,1.0811
3.14,-0.2127,-0.7222,10.3887,-14.3426,-7.9751,-1.9402
3.16,-0.1198,-0.6532,10.335,-13.3198,-11.2674,-0.9695
3.18,-0.2528,-0.7235,10.2281,-4.8492,-9.7873,-2.1897
3.2,-0.0643,-0.6649,10.2073,-9.4954,-3.5334,3.0629
3.22,-0.0759,-0.6147,10.1696,-8.9453,-4.0913,0.2459
3.24,-0.2225,-0.7278,10.1521,-8.6558,-8.7208,2.8983
3.26,-0.0055,-0.5188,10.0653,-3.5888,-9.2054,5.2237
3.28,-0.046,-0.563,9.9823,-5.1149,-8.3527,5.4671
3.3,-0.0333,-0.5634,9.9402,-4.2792,-12.4577,5.5595
3.32,-0.1871,-0.5502,9.8765,1.0009,-5.3995,1.1591
3.34,0.0803,-0.5934,9.9063,1.2079,-6.4864,4.2972
3.36,-0.0818,-0.4413,9.9184,0.9114,-3.5815,3.7913
3.38,0.0953,-0.5575,10.0173,5.993,-7.2081,3.9115
3.4,0.1879,-0.4111,10.1237,4.142,-5.1638,2.1359
3.42,0.1521,-0.3383,10.0899,11.2316,-9.0369,3.1092
3.44,0.1978,-0.5354,10.1606,6.9856,-10.936,3.6174
3.46,0.0704,-0.4081,10.328,10.1031,-8.0415,2.8548
3.48,0.1073,-0.3672,10.3407,10.912,-6.6146,0.4714
3.5,0.2934,-0.5496,10.4077,14.2266,-6.4119,2.3867
3.52,0.3217,-0.3937,10.298,11.4902,-6.6323,0.2829
3.54,0.2631,-0.3268,10.4355,11.8081,-7.2256,-0.0772
3.56,0.1198,-0.3992,10.2654,7.7609,-9.9736,-1.569
3.58,0.1622,-0.3846,10.3999,10.4438,-8.6488,-3.0086
3.6,0.3115,-0.4357,10.2339,10.9569,-6.6875,-0.5887
3.62,0.3285,-0.4601,10.2868,8.046,-5.7564,-2.6054
3.64,0.0033,-0.4751,10.1224,7.2446,-7.3112,-2.4377
3.66,0.0356,-0.601,10.1793,1.6939,-5.7717,-2.3148
3.68,0.1206,-0.4968,9.9678,4.7534,-10.8195,-1.5153
3.7,-0.0532,-0.5635,10.1266,6.1707,-8.0481,-3.4276
3.72,0.0234,-0.5559,10.0539,1.6111,-6.5719,-4.5514
3.74,0.0523,-0.6498,9.8455,1.0023,-11.6537,-5.8206
3.76,-0.1431,-0.7482,9.8685,-2.8653,-7.5361,-4.5227
3.78,-0.0989,-0.3702,10.0665,-1.7248,-10.1108,-5.9614
3.8,-0.1059,-0.6984,9.9396,-1.7091,-6.8489,-3.1642
3.82,-0.2624,-0.6224,10.0684,-8.7501,-8.4567,-3.2953
3.84,-0.1518,-0.7614,10.202,-3.6,-5.8835,-2.7101
3.86,-0.1969,-0.7558,10.1806,-6.8494,-6.8955,-2.92
3.88,-0.1872,-0.7858,10.1695,-8.3152,-5.6632,-1.1005
3.9,-0.1795,-0.7687,10.3131,-8.7577,-6.1618,-4.0886
3.92,-0.3242,-0.6359,10.4001,-9.3434,-6.98,-1.811
3.94,-0.3261,-0.7336,10.3557,-10.8705,-10.2342,-1.4951
3.96,-0.2285,-0.7475,10.454,-8.504,-8.8512,-0.1431
3.98,-0.1472,-0.5196,10.4412,-8.6379,-12.5912,-1.7841
4.0,-0.3318,-0.5845,10.4538,-12.4414,-6.6779,3.8334
4.02,-0.1904,-0.6103,10.4036,-13.3085,-9.0359,3.4156
4.04,-0.0698,-0.6288,10.3339,-11.324,-8.8195,1.8783
4.06,-0.174,-0.6141,10.2303,-8.8291,-7.7005,2.4997
4.08,-0.1787,-0.5654,10.1397,-6.1284,-5.2182,1.4439
4.1,-0.0819,-0.7836,10.0554,-1.2877,-10.8055,3.7278
4.12,-0.0612,-0.6202,10.033,-1.8966,-10.2819,6.2114
4.14,0.0647,-0.5692,9.8715,-4.3643,-8.1993,3.787
4.16,0.0445,-0.6324,9.8907,1.0392,-8.9235,3.727
4.18,-0.0518,-0.4962,9.8423,3.8759,-6.7753,4.3687
4.2,0.1031,-0.3902,10.0202,5.4708,-7.0874,2.7908
4.22,0.1411,-0.3116,10.0475,3.4569,-9.725,2.4273
4.24,0.1079,-0.3067,10.0982,6.6626,-10.8207,5.9097
4.26,0.1889,-0.422,10.2295,7.9573,-6.6728,2.2937
4.28,0.1606,-0.5145,10.1702,9.5136,-7.9912,4.4258
4.3,0.1708,-0.4631,10.1567,14.7165,-9.1121,-0.2354
4.32,0.1152,-0.4511,10.3537,10.34,-8.0144,2.125
4.34,0.204,-0.4249,10.3115,7.8423,-7.4405,1.6122
4.36,0.2078,-0.3529,10.2592,12.7001,-7.125,-1.1416
4.38,0.1402,-0.3924,10.3204,12.8819,-8.212,-0.6585
4.4,0.1614,-0.4497,10.2691,12.5486,-10.9062,-2.5619
4.42,0.1204,-0.4496,10.375,13.1407,-6.5527,-3.0073
4.44,0.1842,-0.3661,10.3893,17.4783,-10.392,-1.7663
4.46,0.2238,-0.441,10.1586,10.495,-7.1776,-1.269
4.48,0.1479,-0.4609,10.2095,8.8754,-6.9187,-3.2714
4.5,0.0869,-0.4663,10.0733,9.9297,-9.1639,-2.2829
4.52,0.0295,-0.5852,10.0527,2.4323,-6.8795,-8.6066
4.54,0.0052,-0.3777,10.0065,0.1418,-6.894,-5.5403
4.56,-0.0458,-0.5173,9.889,0.2141,-8.8517,-3.8138
4.58,0.004,-0.7163,9.8295,1.2817,-8.366,-3.2048
4.6,0.114,-0.6063,9.9314,-5.3095,-8.8583,-5.5559
4.62,-0.1274,-0.4163,9.9918,-4.1627,-9.951,-2.0358
4.64,-0.1719,-0.566,9.9664,-2.9325,-9.997,-3.024
4.66,-0.158,-0.6673,10.2336,-3.5473,-9.2756,-3.8082
4.68,-0.1291,-0.5436,10.235,-8.5965,-9.1647,-4.1319
4.7,-0.2209,-0.6893,10.2137,-9.479,-9.1771,-1.7989
4.72,-0.1537,-0.5791,10.2724,-8.7901,-6.9191,-1.3799
4.74,-0.1637,-0.8166,10.4344,-9.089,-7.2001,-1.4019
4.76,-0.2436,-0.8237,10.3429,-13.6184,-2.8807,-2.4637
4.78,-0.1165,-0.6313,10.3389,-11.6209,-7.1779,-0.986
4.8,-0.1519,-0.7486,10.4575,-9.7915,-6.6346,-0.2338
4.82,-0.2129,-0.78,10.3248,-12.547,-10.455,3.0931
4.84,-0.1835,-0.7053,10.2041,-14.8741,-8.3697,2.6723
4.86,-0.2023,-0.6525,10.2435,-15.6371,-8.9066,0.5884
4.88,-0.0821,-0.6116,10.2189,-5.1712,-7.3665,3.1869
4.9,-0.1182,-0.6133,10.1413,-10.4053,-9.1703,3.7318
4.92,-0.0959,-0.8048,10.1474,-10.6336,-6.5847,1.9685
4.94,-0.2265,-0.5557,10.0635,-3.4896,-6.8529,2.6136
4.96,0.0053,-0.4924,9.9405,-0.3254,-6.8808,3.4582
4.98,-0.0742,-0.5845,9.9515,-1.2758,-4.1529,6.0356
5.0,0.0098,-0.5434,9.8754,0.1671,-7.2588,6.2496
5.02,0.0697,-0.5116,9.8463,7.5026,-5.1121,2.969
5.04,-0.0043,-0.4594,10.0047,-2.1878,-5.9184,5.3462
5.06,0.0969,-0.4631,9.9848,2.4424,-5.8709,4.7362
5.08,0.1448,-0.4642,10.175,9.615,-5.838,2.7956
5.1,0.1127,-0.4523,10.1938,8.9403,-4.3924,4.1819
5.12,0.1851,-0.4838,10.2549,8.053,-11.627,2.2552
5.14,0.1644,-0.258,10.2558,8.7842,-11.3381,-0.6852
5.16,0.1769,-0.351,10.3737,6.39,-7.142,4.5956
5.18,0.1228,-0.3381,10.3667,12.7715,-9.8393,0.3544
5.2,0.2565,-0.4269,10.3382,11.1611,-9.4243,1.3333
5.22,0.267,-0.3585,10.2829,9.499,-9.5371,0.1066
5.24,0.226,-0.5026,10.2764,11.2992,-9.8361,-0.8815
5.26,0.2077,-0.5264,10.3019,10.2028,-5.0964,-0.2099
5.28,0.133,-0.3523,10.2858,12.7744,-5.8891,-1.7674
5.3,0.1307,-0.4498,10.2125,6.6147,-7.0735,-2.5374
5.32,0.0826,-0.4677,10.1325,8.3323,-9.4132,-4.2432
5.34,0.0545,-0.5021,10.0901,9.9416,-7.4375,-3.2424
5.36,0.1033,-0.7475,10.0186,9.8894,-6.9076,-5.0408
5.38,-0.0075,-0.4826,9.943,2.693,-5.9948,-1.6803
5.4,-0.0956,-0.6053,9.8747,-1.4443,-7.1815,-5.958
5.42,-0.0634,-0.6521,9.8621,-4.1093,-10.189,-3.1742
5.44,-0.0219,-0.702,9.9029,-3.9956,-8.4752,-2.0991
5.46,-0.0741,-0.5027,9.9449,-5.4246,-9.2712,-5.2525
5.48,-0.1391,-0.6294,10.0377,-7.1464,-11.4527,-4.456
5.5,-0.1192,-0.672,10.1887,-5.3375,-9.0454,-3.5923
5.52,-0.1223,-0.5371,10.116,-5.0359,-6.636,-3.1881
5.54,-0.1437,-0.6788,10.3246,-7.5602,-9.7679,-2.0622
5.56,-0.1294,-0.7419,10.3057,-11.1587,-10.1425,-1.8893
5.58,-0.2475,-0.6464,10.2908,-9.6619,-9.7539,-1.916
5.6,-0.1857,-0.5653,10.3279,-8.548,-4.7443,-0.2075
5.62,-0.1445,-0.6265,10.4169,-12.2893,-8.2368,-2.9064
5.64,-0.2404,-0.8021,10.3015,-5.12,-9.4274,2.6635
5.66,-0.3209,-0.7126,10.3489,-12.7527,-10.0389,2.0879
5.68,-0.1333,-0.696,10.3883,-6.8596,-7.4701,2.1351
5.7,-0.1736,-0.6352,10.1536,-9.6116,-6.8114,2.2133
5.72,-0.1784,-0.6668,10.1441,-9.5705,-4.2987,3.9507
5.74,-0.1524,-0.7412,10.1322,-7.5928,-8.323,2.8102
5.76,-0.1147,-0.6642,10.0465,-6.9851,-7.0106,5.4349
5.78,-0.0982,-0.6892,9.9178,-4.6607,-8.4876,4.8377
5.8,-0.0758,-0.7645,9.8191,-3.4025,-8.5491,3.782
5.82,-0.0523,-0.6214,9.9343,-3.1668,-5.2946,2.4
5.84,-0.0106,-0.6347,9.8966,2.7332,-8.8945,3.7599
5.86,0.077,-0.5597,9.9432,0.5458,-8.5416,1.6842
5.88,-0.0386,-0.417,10.0416,5.0017,-8.457,3.8475
5.9,0.115,-0.5414,10.0815,9.4633,-5.4396,4.4488
5.92,0.0987,-0.402,10.0654,6.0493,-10.4069,1.4502
5.94,0.2567,-0.4446,10.1531,8.8363,-5.7691,4.7312
5.96,0.0841,-0.4183,10.235,10.6733,-6.1206,2.0941
5.98,0.2486,-0.5163,10.2536,10.9148,-5.4254,1.3089
6.0,0.2538,-0.3982,10.3131,9.8368,-10.4403,1.3444
6.02,0.2176,-0.5203,10.4027,13.3967,-7.907,0.2562
6.04,0.1715,-0.5158,10.4194,10.2381,-8.7697,-0.4563
6.06,0.2585,-0.4301,10.4006,12.7594,-7.9451,0.3222
6.08,0.2597,-0.4284,10.4422,8.9066,-4.9342,-2.1881
6.1,0.1245,-0.3107,10.3148,12.7146,-5.4352,0.3403
6.12,0.175,-0.4405,10.2855,9.3869,-7.4424,-1.5638
6.14,0.1085,-0.3976,10.1561,10.7123,-8.3829,-3.8353
6.16,0.0248,-0.5916,10.0551,11.5407,-8.7394,-4.0522
6.18,0.1296,-0.3024,10.0922,5.6652,-5.326,-4.8861
6.2,0.1033,-0.3816,10.0143,6.6561,-9.6622,-4.1587
6.22,0.004,-0.6799,9.9342,2.9409,-11.8922,-4.1318
6.24,0.0187,-0.3586,9.7342,2.6462,-7.5576,-5.009
6.26,-0.1153,-0.7562,9.8409,3.6458,-13.059,-1.6363
6.28,-0.0072,-0.636,9.8878,-4.5033,-9.8543,-4.3699
6.3,-0.14,-0.6503,9.9957,-4.7686,-7.3,-4.2186
6.32,-0.1434,-0.6714,10.1209,-6.8797,-9.008,-5.7502
6.34,-0.1142,-0.4769,10.1449,-7.1178,-5.3275,-1.1237
6.36,-0.2243,-0.5197,10.2158,-8.727,-6.6081,-3.8919
6.38,-0.0824,-0.6394,10.2381,-12.6064,-8.8245,-4.8244
6.4,-0.1967,-0.6775,10.2956,-11.6852,-6.4728,-2.6777
6.42,-0.1443,-0.711,10.3996,-12.7115,-9.2197,-0.5502
6.44,-0.1459,-0.614,10.3929,-14.1871,-6.6157,-0.2802
6.46,-0.0795,-0.7602,10.4243,-8.7138,-6.9307,-2.7373
6.48,-0.281,-0.6681,10.2206,-10.5048,-8.5465,2.0636
6.5,-0.3095,-0.7217,10.3302,-10.9572,-4.1553,1.3453
6.52,-0.2067,-0.7505,10.2893,-6.5889,-7.1206,0.2295
6.54,-0.1288,-0.7954,10.2017,-11.4576,-7.5645,2.1811
6.56,-0.2858,-0.5562,10.1691,-11.2875,-4.9055,2.82
6.58,-0.0598,-0.6784,10.1876,-7.6065,-6.2336,2.2166
6.6,-0.0535,-0.5206,10.182,-4.3813,-9.656,2.0669
6.62,-0.1655,-0.5424,10.0905,-6.1999,-8.2431,3.2006
6.64,-0.0506,-0.4625,9.975,0.4721,-10.263,2.8231
6.66,0.0223,-0.5603,9.8871,0.9722,-9.2618,3.9421
6.68,0.1021,-0.5251,9.779,7.4303,-8.91,6.0425
6.7,0.0986,-0.4916,9.9553,6.2144,-7.9373,3.7546
6.72,0.1031,-0.5732,9.9394,5.4586,-4.8237,5.2291
6.74,0.0706,-0.4619,10.0475,6.324,-6.1098,3.071
6.76,0.131,-0.3902,10.1789,9.8737,-10.0784,3.3584
6.78,0.0922,-0.3516,10.2183,12.286,-5.481,1.7869
6.8,0.2384,-0.3992,10.2181,10.5296,-9.542,4.0743
6.82,0.2395,-0.3549,10.3606,11.3921,-7.1938,3.4176
6.84,0.2627,-0.5337,10.2711,12.2531,-4.8738,1.6252
6.86,0.2183,-0.1841,10.2913,13.5531,-9.2101,0.5258
6.88,0.1797,-0.3102,10.3583,12.2875,-8.8811,0.5489
6.9,0.1336,-0.431,10.3965,11.0809,-5.7217,-1.1446
6.92,0.3286,-0.3986,10.2325,10.8539,-8.7608,-1.7833
6.94,0.1777,-0.3475,10.1768,12.153,-7.1856,-1.9166
6.96,0.1468,-0.4171,10.2552,8.3589,-8.0029,-1.3216
6.98,0.2176,-0.3378,10.2583,8.6758,-4.6125,-1.5711
7.0,0.0825,-0.3992,10.0143,4.8358,-6.4974,-3.4318
7.02,0.0253,-0.5447,10.0888,8.1648,-8.8386,-4.1153
7.04,0.115,-0.4417,9.9602,1.6078,-6.5884,-0.7015
7.06,0.1451,-0.6229,9.8661,4.6884,-5.7773,-2.8827
7.08,0.0067,-0.6316,9.7441,3.722,-9.2307,-3.1524
7.1,0.0201,-0.5217,9.8975,0.7495,-10.9401,-5.12
7.12,-0.2156,-0.5838,9.951,1.9341,-10.093,-5.795
7.14,-0.2931,-0.6764,10.0875,-10.6825,-4.1218,-6.5274
7.16,-0.1379,-0.639,10.1534,-9.4729,-8.7832,-5.9974
7.18,-0.0972,-0.5982,10.2624,-7.9973,-8.8199,-2.6463
7.2,-0.2471,-0.6635,10.1874,-5.0836,-9.1125,0.1299
7.22,-0.2345,-0.8555,10.2635,-9.1273,-9.4477,-4.7998
7.24,-0.2511,-0.7686,10.2444,-14.9633,-7.6164,-1.0208
7.26,-0.2888,-0.8192,10.3442,-11.1127,-6.2325,-3.3588
7.28,-0.1371,-0.6853,10.2889,-13.3832,-7.9858,-1.3478
7.3,-0.2257,-0.8035,10.3716,-10.0504,-9.9911,0.5799
7.32,-0.2642,-0.796,10.3218,-11.5113,-7.1121,-1.7091
7.34,-0.1758,-0.6801,10.3172,-13.4982,-8.4235,0.4386
7.36,-0.2865,-0.6312,10.3005,-10.9203,-5.8179,3.1442
7.38,-0.263,-0.745,10.1045,-6.1995,-11.8113,2.3654
7.4,-0.1253,-0.6296,10.1671,-10.0401,-9.0002,5.1641
7.42,-0.2274,-0.5757,10.1209,-4.2048,-6.7341,4.0974
7.44,-0.1277,-0.486,10.0657,-6.8842,-8.4139,2.7357
7.46,-0.0231,-0.6818,9.9424,-8.3082,-9.4767,3.8127
7.48,0.0931,-0.6112,9.8886,-2.5858,-11.0778,3.5145
7.5,-0.07,-0.6233,9.7961,-0.683,-6.1026,3.3967
7.52,0.0894,-0.6005,9.8616,5.2416,-8.1271,2.4698
