time_s,Ax,Ay,Az,Gx,Gy,Gz
0.8,0.2381,-0.0781,10.1631,5.158,-0.2144,3.3174
0.82,0.3362,-0.0059,10.1061,8.4273,-2.4874,1.2746
0.84,0.2415,-0.033,10.0656,5.5222,-0.0363,2.696
0.86,0.1731,-0.1297,9.9536,8.7487,-6.3729,0.1996
0.88,0.1812,-0.1179,9.9823,5.2677,-3.919,0.6188
0.9,0.0407,-0.242,9.8969,-0.5245,-2.3456,0.4509
0.92,0.0229,-0.1436,9.9106,1.188,-4.4463,-0.2691
0.94,0.1211,-0.2122,9.8558,-0.8078,-1.408,-1.9034
0.96,0.0158,-0.1985,9.9432,-1.3502,-3.0311,-0.0564
0.98,-0.0944,-0.2411,9.9491,-5.1816,-3.126,-0.5163
1.0,-0.3361,-0.2141,10.0846,-3.3123,-3.5844,-0.2454
1.02,-0.1239,-0.1632,10.0387,-5.2627,-0.8612,-1.8711
1.04,-0.2397,-0.0961,10.1161,-4.6672,-0.5601,-1.5098
1.06,-0.1506,0.065,10.0036,-5.5144,-2.2111,-0.933
1.08,-0.266,-0.0783,10.1034,-4.331,0.6057,-1.9777
1.1,-0.2127,0.0161,10.1435,-4.6327,0.7268,-2.3344
1.12,-0.2137,0.1582,10.184,-3.1914,1.9194,-3.6962
1.14,-0.3317,0.1246,10.1541,-5.7311,1.7253,-1.5267
1.16,-0.2008,0.0656,10.1268,-5.6337,1.3768,-0.2995
1.18,-0.2,0.162,10.006,-1.1729,1.94,-0.8295
1.2,-0.1913,0.2004,9.974,-4.3514,2.7324,-1.1218
1.22,-0.1541,0.1764,9.9112,0.0268,2.6165,-0.1701
1.24,-0.0001,0.1352,9.8397,0.1773,3.7073,0.3736
1.26,0.0028,0.2266,9.7915,1.1868,3.2677,0.4606
1.28,0.1589,0.2104,9.9083,-0.3534,3.6333,-0.0745
1.3,0.1232,0.31,9.8572,4.8892,4.1944,1.3607
1.32,0.1908,0.209,10.1022,4.1,4.2733,1.6443
1.34,0.1663,0.1172,10.0615,6.4349,2.8445,1.5583
1.36,0.287,0.0664,10.1292,4.0645,1.4799,-0.1663
1.38,-0.4119,-0.303,10.1512,-18.2713,-2.7364,3.4741
1.4,0.1863,-0.6141,11.1628,-5.5527,2.8243,4.3433
1.42,-0.3515,0.0661,9.5286,-5.8866,-13.7113,1.2504
1.44,0.6574,3.4512,6.8912,7.8646,35.5901,31.8458
1.46,1.399,5.623,4.5951,19.1544,87.8428,51.1035
1.48,-0.0547,2.7123,6.5132,2.563,42.3381,27.5599
1.5,0.2372,0.2746,9.7186,1.8764,1.2655,0.6773
1.52,-0.6048,0.7413,9.7938,-4.0762,-0.8642,-7.9029
1.54,0.0527,0.3304,9.8934,23.2323,-0.2347,6.034
1.56,0.2195,-0.4858,9.9236,-7.6353,-18.3891,6.8619
1.58,0.069,-0.3897,9.5855,7.5242,7.4487,3.2046
1.6,0.0012,-0.3131,9.9722,-7.8499,-8.0582,-1.9508
1.62,-0.3617,0.0071,10.3405,-9.3217,6.8796,-1.4844
1.64,0.2639,1.5571,0.8252,22.1538,58.5759,21.584
1.66,0.1297,1.3806,1.0053,20.972,52.8498,27.9109
1.68,0.3279,1.4215,0.8294,20.9219,50.0665,24.5208
1.7,0.0891,1.3965,0.7799,13.8531,46.6033,21.1571
1.72,0.0303,1.276,0.7013,14.192,40.0881,22.735
1.74,0.2335,1.3281,0.4462,13.5577,31.0485,18.5251
1.76,0.0228,1.2236,0.3396,4.0163,41.4984,22.4071
1.78,0.1288,1.171,0.6686,6.6994,35.7503,16.5817
1.8,0.2517,1.1727,0.2925,7.5828,30.1383,13.6516
1.82,0.0389,0.8355,0.598,11.4783,36.1872,12.8431
1.84,0.3111,0.6546,0.4252,2.7066,26.7967,9.8078
1.86,0.2074,0.9757,0.4729,10.1422,31.3796,17.192
1.88,-0.1182,1.0601,0.5178,14.7512,16.9048,11.8506
1.9,0.1115,0.9274,0.0204,1.9104,27.1081,7.9469
1.92,0.0096,0.7394,0.2001,10.2417,23.008,5.7121
1.94,0.1923,0.7737,0.0683,5.9074,15.9775,5.4605
1.96,-0.0289,0.589,0.2362,6.444,17.7808,-0.7822
1.98,0.3207,0.301,0.3978,2.0479,9.0367,1.2986
2.0,0.0588,0.1165,0.1054,5.3183,14.785,-1.1515
2.02,-0.0619,0.0711,0.2666,2.4444,9.3137,5.8572
2.04,0.0652,0.1304,-0.0889,9.5938,4.9456,1.5615
2.06,0.3362,-0.0833,-0.0021,0.0997,-7.2993,0.1183
2.08,-0.0519,0.0319,-0.0419,-0.9928,0.642,0.2274
2.1,0.0271,-0.0076,0.012,0.3498,-0.391,-0.4171
2.12,-0.016,0.0086,-0.0017,-0.3736,-0.7311,-0.0987
2.14,-0.0299,-0.0558,0.07,-0.723,0.4337,0.8316
2.16,0.0599,0.0288,-0.0019,0.2304,-0.0588,0.1164
2.18,0.0221,-0.0087,-0.0032,-0.9239,-0.7412,-0.4184
2.2,-0.0402,-0.026,0.0413,0.6495,1.2783,0.2875
2.22,0.0153,0.0099,-0.0035,-0.1609,-0.1553,0.4625
2.24,0.0214,-0.0127,-0.007,-0.3546,0.3454,-1.1213
2.26,0.0162,-0.023,0.0027,-0.3415,0.2905,-0.3761
2.28,0.0133,-0.0056,-0.0468,0.5634,0.4756,0.127
2.3,0.0004,0.0216,-0.0038,0.2908,0.8719,-0.1843
2.32,0.0251,0.0179,-0.0862,0.0443,-0.9011,-0.1603
2.34,0.0119,-0.001,-0.0878,1.0604,-0.0013,-0.5819
2.36,-0.034,0.0427,0.0332,0.7306,0.053,0.8262
2.38,-0.023,0.0012,-0.0459,0.1339,-0.4617,-0.8317
2.4,-0.0567,-0.0203,0.0164,0.7883,0.0796,-0.5116
2.42,0.0241,0.0181,-0.0018,0.502,-0.5174,0.5547
2.44,-0.0214,0.0051,-0.0137,1.0732,0.356,0.1465
2.46,-0.0606,-0.014,0.0055,-0.7541,0.2373,0.0988
2.48,-0.0339,-0.0388,-0.0181,1.3115,0.4763,0.2566
2.5,-0.0541,-0.0094,0.0359,0.2994,1.0626,-0.3651
2.52,0.0204,-0.0466,0.0225,-0.1465,0.2766,0.6884
2.54,-0.0071,-0.0022,0.0034,0.5528,-0.1852,0.3903
2.56,-0.0153,-0.0136,0.0351,-0.2523,0.5733,0.1319
2.58,0.0153,-0.0802,-0.0453,1.3388,0.0396,0.0696
2.6,0.0238,0.0681,-0.0005,0.2186,-0.3901,0.2705
2.62,-0.0064,-0.0053,-0.0076,-1.0295,-0.6629,1.3101
2.64,0.027,0.0244,0.0369,0.044,1.5121,-0.0952
2.66,0.0278,0.0031,0.0368,-0.2363,-0.0196,-0.2339
2.68,-0.0287,-0.031,0.0773,-0.6337,-0.2253,0.2855
2.7,-0.0425,-0.0423,0.0041,0.1003,-0.4288,-0.0826
2.72,0.0391,0.0069,-0.0303,-0.5974,0.6366,0.3188
2.74,-0.011,-0.008,-0.0278,0.3482,1.0377,0.8611
2.76,-0.0529,-0.0408,-0.0969,-0.8104,-0.7844,-0.2948
2.78,0.0073,0.0245,0.018,0.2257,-0.3965,-0.7434
2.8,0.0216,-0.0518,0.0388,1.1279,0.324,-0.4736
2.82,0.0216,-0.0056,0.0011,0.4328,-0.1826,-0.2972
2.84,-0.0364,0.0125,-0.0543,0.0279,0.9254,0.1287
2.86,0.0193,0.0353,-0.0423,-1.0496,-0.7634,0.346
2.88,0.006,0.0102,-0.0176,0.9175,0.1248,0.2021
2.9,0.0172,0.0424,-0.0043,0.1581,-0.3734,-0.0942
2.92,0.0214,-0.021,-0.0015,-0.9371,0.4261,0.042
2.94,0.0079,0.0536,-0.0504,1.3863,1.0423,0.4341
2.96,0.0017,0.0245,0.0306,0.379,0.0976,0.7611
2.98,0.0145,-0.0384,0.0609,-1.4168,-0.4355,-0.0126
3.0,-0.0082,-0.0266,0.014,0.1087,-1.5188,0.046
3.02,-0.0052,-0.0308,-0.0417,0.0144,-0.0768,0.8069
3.04,-0.044,0.0462,0.0197,-0.2132,-0.1574,1.5203
3.06,-0.0341,0.0111,-0.0532,-0.2781,0.5758,-0.4346
3.08,0.0109,0.0377,0.0726,-1.3602,-0.1768,-0.4036
3.1,0.0134,-0.0116,0.0293,0.7996,-0.6542,0.0307
3.12,0.052,0.0596,-0.0036,-1.0754,-0.048,-0.146
3.14,-0.0029,-0.0094,0.0363,-0.8463,0.0121,-0.3638
3.16,-0.0052,0.0728,0.0235,-0.3627,-0.1506,-0.6438
3.18,0.0319,-0.0368,0.0164,0.2229,-0.0929,-0.1068
3.2,-0.0649,-0.0026,0.0329,0.1473,0.4682,-0.2649
3.22,-0.0392,-0.0357,0.0297,-0.2559,-0.3157,0.0526
3.24,0.0838,0.0414,0.0129,-0.3054,-0.8158,-0.1597
3.26,-0.0279,0.0024,-0.0679,0.135,0.1779,0.3401
3.28,-0.0266,0.0097,-0.0059,0.0786,0.2416,-0.2658
3.3,0.0451,-0.0671,-0.014,0.7074,-0.7414,-0.297
3.32,0.0259,-0.013,-0.0354,-0.2987,0.779,0.384
3.34,-0.0019,0.0314,0.0142,-0.0924,0.6738,-0.7467
3.36,0.0184,-0.0149,0.0985,-0.5634,0.1687,0.265
3.38,0.0135,-0.0558,-0.0711,-0.1676,-0.6088,0.1975
3.4,-0.0126,0.012,0.0475,0.4847,-0.6125,0.6856
3.42,-0.0053,-0.0457,-0.0388,-0.0383,-0.6348,-0.5551
3.44,-0.0356,0.0485,-0.0028,-0.1797,0.5328,-0.0113
3.46,0.026,0.0617,-0.0962,0.4893,-0.2662,0.6473
3.48,-0.0079,-0.0152,0.0364,0.0819,-0.6422,-0.4186
3.5,-0.0098,0.0226,-0.0268,0.5874,0.0921,-0.0709
3.52,0.0219,0.0063,-0.0899,-0.1269,0.0604,-0.4008
3.54,-0.0561,-0.0074,-0.0505,0.3778,-0.007,0.0281
3.56,0.0399,-0.023,-0.0231,-0.4702,-0.1914,-0.2774
3.58,0.0205,-0.0179,0.0309,0.3997,0.4762,0.811
3.6,0.0541,-0.0111,-0.0436,0.5578,0.2745,0.1975
3.62,-0.0289,0.0014,-0.0007,0.3973,0.6038,0.4727
3.64,0.0167,0.0333,0.0387,0.6576,-0.8703,0.4564
3.66,0.0031,-0.0217,0.0343,0.267,-0.3602,-0.2579
3.68,0.0329,-0.0368,0.0917,0.4073,0.168,-0.2043
3.7,0.0283,-0.0333,0.0182,-0.7727,-1.2556,0.6224
3.72,-0.0167,0.014,-0.0806,0.0662,0.812,-0.345
3.74,0.0603,-0.0085,-0.011,-1.6647,-0.9802,0.2628
3.76,-0.018,-0.016,0.0373,0.0655,0.7085,0.1349
3.78,-0.01,0.0215,0.0585,-0.0216,-0.9249,0.4355
3.8,-0.0137,-0.0289,0.0258,1.4023,-0.695,-0.2033
3.82,0.0109,0.0192,-0.0232,0.2121,-0.3244,0.3388
3.84,-0.0187,-0.0003,0.0026,-1.0656,0.8126,0.0301
3.86,0.0415,0.0227,0.0256,-0.6887,1.0267,0.5987
3.88,0.0091,-0.015,0.0196,-0.4253,0.4162,-0.1541
3.9,0.0077,0.0414,0.0242,-0.1987,-0.0088,1.0018
