time_s,Ax,Ay,Az,Gx,Gy,Gz
1.34,-0.0961,-0.4675,9.3486,-3.0261,-3.5508,-4.1978
1.36,0.1577,0.2073,9.454,-0.4308,0.1824,1.0791
1.38,-0.1425,0.3698,9.656,-12.0171,-1.2289,-4.9856
1.4,-0.3596,-0.152,9.4864,-2.7824,2.8642,-9.4871
1.42,-0.3921,0.1936,10.3791,-1.2757,8.6691,-4.382
1.44,-0.2594,-0.4265,9.4571,-6.8072,2.3717,1.3732
1.46,-1.2062,-0.052,0.8556,-41.0517,22.0048,4.3311
1.48,-0.957,0.1661,0.7931,-34.4135,20.6732,14.717
1.5,-1.1907,0.134,0.5774,-39.3568,16.2626,4.7762
1.52,-0.9837,0.1814,0.7907,-39.7781,15.2096,11.9896
1.54,-1.1418,0.1279,0.516,-26.9102,20.6457,3.8612
1.56,-1.1375,0.4553,1.0093,-30.6375,8.8129,-3.2329
1.58,-0.8523,0.5454,0.5946,-30.6309,16.0535,14.1195
1.6,-0.6736,-0.0205,0.5174,-27.1232,13.1841,11.9388
1.62,-0.9281,0.0849,0.5025,-27.4182,21.4925,5.5961
1.64,-0.853,0.1996,0.5502,-24.9687,12.7646,8.4152
1.66,-0.7439,0.1733,0.379,-22.5122,11.7756,1.0752
1.68,-0.5481,-0.0078,0.4628,-24.3868,9.6504,5.9997
1.7,-0.3292,0.2276,0.1651,-7.1663,5.9318,8.0018
1.72,-0.4707,-0.3843,0.282,-14.5418,2.222,-4.5591
1.74,-0.5616,-0.1278,0.2664,-9.8227,13.2297,-3.0047
1.76,-0.1837,-0.0621,0.1573,-6.4609,8.8164,5.4151
1.78,-0.2331,0.0957,0.2676,-15.3801,13.5735,-2.2398
1.8,-0.2471,0.2291,0.3144,-7.3401,4.212,2.9877
1.82,-0.0173,0.2684,0.0406,-9.0543,-0.4339,2.7439
1.84,-0.0857,0.224,0.3116,-5.5406,-0.6564,5.9861
1.86,-0.0334,0.1433,-0.0318,-5.4545,12.2358,1.7949
1.88,0.1953,0.0536,-0.1654,-7.378,3.6579,2.5889
1.9,-0.15,-0.2865,-0.0235,-2.9725,-1.4711,1.7876
1.92,0.0335,0.0086,0.0624,-0.9504,-0.0118,-0.7586
1.94,0.0144,0.0262,-0.0236,0.5196,-0.9313,-1.025
1.96,0.0156,0.0192,-0.0611,0.5581,-0.0442,-0.1797
1.98,0.0173,-0.0202,0.0062,1.5347,0.006,0.1247
2.0,0.0323,0.009,0.0345,-0.3224,0.2917,0.1664
2.02,0.0038,-0.0271,-0.0127,0.2825,0.7417,-0.0326
2.04,-0.0452,-0.0063,0.0652,-0.7996,0.3453,0.9022
2.06,-0.0086,0.0339,-0.0739,0.2011,-0.2096,-0.1272
2.08,0.0073,-0.0628,0.0667,0.5379,-0.5132,0.1239
2.1,0.0055,0.0392,0.0403,0.3857,0.6435,-0.3553
2.12,0.016,-0.0003,0.0068,0.5859,0.1854,0.0391
2.14,-0.0131,0.0634,0.0225,0.0411,-0.832,0.1072
2.16,0.0081,-0.0216,0.0191,-0.0766,0.0491,-0.004
2.18,-0.0001,0.0211,-0.0191,1.0184,0.0034,0.0112
2.2,0.0357,-0.0512,0.0199,0.6686,-0.364,-0.313
2.22,-0.0266,0.0183,0.0577,0.4206,-0.5244,0.5571
2.24,-0.0088,-0.0469,0.0143,0.1974,0.2083,0.8344
2.26,-0.0204,0.0539,0.0361,-0.1578,-0.3279,-0.4135
2.28,0.0186,-0.0134,0.0247,-0.3872,0.0167,-0.1697
2.3,0.0242,0.0172,-0.0073,-0.2927,-1.1065,0.5706
2.32,-0.0224,-0.0293,0.0033,1.4883,-0.2983,-0.3222
2.34,0.0134,0.0249,-0.0158,0.4122,-0.7608,0.0636
2.36,-0.0274,-0.0254,0.1123,0.2942,1.6029,-0.3056
2.38,-0.0093,-0.0084,-0.0687,-1.6986,0.1841,-0.1784
2.4,0.0271,-0.0072,-0.0427,0.4854,0.2495,-0.1956
2.42,0.0589,-0.0009,0.0748,-0.3621,-0.4262,0.0831
2.44,-0.0031,0.0185,-0.0117,0.526,-1.0618,-0.052
2.46,0.0116,-0.0382,-0.0231,-0.5568,-1.2389,0.3401
2.48,0.027,0.0125,0.0402,-0.7272,-0.9141,0.5086
2.5,0.033,0.0494,-0.0118,-0.6657,-0.2118,-0.1453
2.52,-0.0086,0.0499,0.0062,0.4217,0.3681,-0.2982
2.54,-0.0018,0.0383,-0.0154,0.7262,-0.1935,-0.2166
2.56,0.0078,-0.0526,-0.0092,-0.084,-0.7029,-0.0671
2.58,0.0127,-0.0105,-0.0591,0.2181,-0.1632,0.2749
2.6,0.0114,0.0062,-0.0571,0.5772,-0.1888,-0.1463
2.62,-0.0255,-0.0033,-0.0164,-0.2611,-0.1111,1.1411
2.64,-0.0364,-0.0057,0.0182,0.0221,-0.0014,-0.0352
2.66,0.0012,0.0406,0.0111,-0.0931,0.4334,0.6041
2.68,0.0047,-0.0182,0.0613,-0.3604,-0.8986,0.3926
2.7,0.0485,-0.0136,0.0031,0.4465,-0.3839,0.2679
2.72,-0.0064,-0.0003,0.0027,-1.1337,0.5085,-0.8664
2.74,0.0081,0.0268,-0.0434,-0.2054,-0.1423,0.1263
2.76,0.0106,0.0297,-0.0221,0.8939,-0.8678,0.7394
2.78,0.0562,-0.0032,-0.0042,0.4864,-0.8701,0.1843
2.8,0.021,0.0104,0.0471,0.0179,0.5559,0.907
2.82,0.0147,0.0248,-0.0263,-0.7943,-0.6219,0.0667
2.84,-0.0538,-0.0083,0.0046,-0.5024,0.4395,-0.25
2.86,0.0396,0.0111,-0.0478,-0.1797,0.0709,0.1145
2.88,0.0228,0.0214,0.0412,0.0838,-1.2112,0.3553
2.9,0.02,-0.0081,0.0333,0.2182,-0.2457,-0.3954
2.92,0.0163,-0.0109,0.0282,0.5667,0.6438,-0.6209
2.94,0.0528,0.0045,-0.0737,-0.6887,-0.8599,-0.3211
2.96,0.039,-0.0045,0.0485,0.4212,0.3392,-0.4257
2.98,-0.022,0.0388,-0.0042,0.2392,-0.9219,0.3539
3.0,0.0574,-0.0102,0.0355,-0.2899,0.0627,0.1417
3.02,-0.0141,0.0129,-0.0049,-0.2545,-0.1629,0.3221
3.04,-0.0424,-0.0235,-0.0312,0.0783,-0.2921,0.3919
3.06,-0.012,0.0115,-0.0012,-0.1509,-0.2074,0.3334
3.08,-0.0235,0.032,-0.0093,0.1523,0.1881,-0.3216
3.1,-0.0138,-0.0176,-0.0089,0.0698,1.9468,0.2674
3.12,0.0088,0.0047,-0.0188,-0.518,-0.4149,-0.2915
3.14,-0.0337,-0.0438,-0.0014,0.2247,0.472,0.4152
3.16,-0.045,0.033,-0.0787,-0.2879,0.3173,-0.3694
3.18,0.0678,-0.0157,-0.0272,-0.3187,0.4526,0.5321
3.2,-0.0057,-0.0323,0.0083,-0.4112,1.065,-0.3579
3.22,-0.025,-0.0482,-0.0067,-0.8401,-0.6076,0.9612
3.24,-0.0242,0.0062,-0.0216,0.6207,-0.2939,-0.4806
3.26,0.0479,-0.0365,0.0261,0.076,-0.7165,-0.0371
3.28,-0.0207,0.026,0.0191,-0.2853,-1.684,-0.364
3.3,-0.0096,-0.0434,0.0009,0.4634,-0.2368,0.7922
3.32,0.0551,0.0279,0.034,-0.5637,0.6773,0.2965
3.34,-0.0322,0.0232,-0.0084,-0.0571,-0.3822,0.9038
3.36,-0.0182,0.0049,0.0438,0.9673,0.425,-0.361
3.38,0.0231,-0.0249,-0.03,-0.1881,0.0286,-0.6534
3.4,0.0221,-0.0052,-0.0182,0.8593,0.0802,0.1134
3.42,-0.0282,-0.0015,-0.008,0.626,-0.6065,0.2735
3.44,-0.0242,-0.0449,-0.0127,-0.5321,0.1656,-0.3303
