time_s,Ax,Ay,Az,Gx,Gy,Gz
4.4,-0.0007,-0.0174,9.8517,-0.1228,-0.3735,0.094
4.42,-0.0024,-0.0212,9.7979,0.25,-0.6528,0.5236
4.44,0.0046,0.067,9.8188,0.1437,0.0867,-0.4882
4.46,0.0553,-0.0527,9.8005,0.2898,0.2837,-0.1223
4.48,0.0613,-0.0096,9.8205,0.2676,0.3281,-0.511
4.5,0.0487,0.0237,9.7522,0.4195,-0.3815,0.1463
4.52,0.0579,0.0305,9.8046,0.5759,0.4295,0.1896
4.54,0.02,0.0053,9.8429,0.3322,0.0145,0.2982
4.56,0.0136,0.0105,9.8231,0.1836,0.166,0.2379
4.58,-0.001,0.0127,9.7587,-0.0526,-0.3275,0.2035
4.6,0.0214,-0.005,9.7409,-0.6827,-0.3035,-0.3902
4.62,0.0423,0.0237,9.8139,-0.4804,-0.0289,-0.3859
4.64,-0.0309,0.0046,9.8066,-0.171,-1.0897,0.5079
4.66,0.0032,0.0001,9.7636,-0.2731,-0.1255,0.0781
4.68,0.0005,0.0337,9.8169,-0.3264,0.1396,0.741
4.7,0.0412,0.0493,9.7848,-0.7351,-0.0223,0.4233
4.72,-0.0019,0.0382,9.8159,0.0686,-0.1521,-0.5954
4.74,0.0149,0.0451,9.7682,0.7186,0.1853,-0.4975
4.76,0.0554,-0.0104,9.8102,-0.7198,0.034,0.2099
4.78,0.0497,-0.0974,9.8006,-0.6468,-0.1053,-0.1872
4.8,0.0617,0.0252,9.7993,-0.0826,-0.5007,0.3023
4.82,-0.0228,-0.0161,9.8301,0.0273,0.3316,0.2425
4.84,0.0068,0.0405,9.7937,-0.3833,0.6566,0.6233
4.86,0.0343,-0.0089,9.8255,0.0067,-0.7224,0.3016
4.88,0.0061,-0.0379,9.7861,-0.0301,-0.012,0.0572
4.9,0.0492,-0.0517,9.8149,0.8551,-0.2447,0.2136
4.92,-0.0222,-0.0006,9.7956,-0.6352,0.4446,0.2034
4.94,-0.057,0.0198,9.8052,0.1864,-0.4217,0.8292
4.96,-0.0136,0.0146,9.8016,-0.4281,0.2942,0.0388
4.98,0.0089,0.0046,9.8138,-0.2011,0.3173,-0.1591
5.0,0.023,0.0139,9.7746,-0.0589,-0.1743,-0.4978
5.02,0.0204,0.0016,9.8278,-0.9303,-0.5582,0.1334
5.04,-0.0606,0.0026,9.8049,-0.3103,-0.3323,0.389
5.06,0.0508,-0.0348,9.8057,0.2487,0.6541,-0.3317
5.08,0.0103,0.0004,9.7857,0.3911,0.0807,0.5639
5.1,-0.0286,-0.009,9.8117,0.492,-0.0468,0.6709
5.12,-0.0588,0.0163,9.7617,0.2643,-0.1626,0.0557
5.14,-0.0215,0.0139,9.782,1.1076,0.6369,-0.7726
5.16,0.0041,-0.0315,9.7782,-0.7206,0.3929,-0.4768
5.18,-0.0284,0.0038,9.8122,0.3091,-0.4572,-0.2015
5.2,0.0155,-0.0424,9.789,0.7262,-1.3988,0.0009
5.22,0.0193,-0.0009,9.8139,-0.4169,-0.1191,0.4846
5.24,0.0158,0.0068,9.8288,-0.3842,0.3091,-0.7299
5.26,-0.0982,-0.0236,9.7726,0.6421,0.1674,-0.1967
5.28,0.0281,0.0128,9.8406,-0.8567,-0.4193,0.4061
5.3,0.0309,-0.0345,9.7993,0.1291,0.449,0.2878
5.32,0.0226,-0.0014,9.8005,0.5121,-0.2047,0.6389
5.34,-0.041,0.0164,9.7659,-0.0651,0.2867,0.3228
5.36,-0.0348,-0.0116,9.7786,1.0199,-0.3573,-0.6104
5.38,-0.0492,-0.0198,9.8081,0.7594,-0.4558,-0.0658
5.4,-0.0637,0.0288,9.7858,0.4603,-0.9246,-0.5196
5.42,0.0315,-0.0136,9.7953,0.1923,0.3462,0.3033
5.44,-0.0223,-0.0023,9.813,-0.5375,-0.514,0.1607
5.46,-0.043,-0.0192,9.8107,-0.3385,-0.8573,-0.2968
5.48,-0.0026,0.0168,9.7944,0.0628,-0.0242,-0.6743
5.5,-0.0581,0.0154,9.862,0.6182,0.087,-1.1917
5.52,0.0106,0.0266,9.7959,0.1562,0.1363,-0.394
5.54,0.0257,-0.009,9.8183,0.292,0.0865,0.6035
5.56,-0.0158,-0.0097,9.8315,0.5421,0.344,-0.1315
5.58,-0.056,0.0364,9.8307,-0.9649,0.6239,-0.8498
5.6,-0.0806,0.0603,9.809,0.3579,0.4376,-0.2007
5.62,-0.0272,0.0132,9.7932,0.5223,-0.6751,0.4367
5.64,-0.0293,-0.0076,9.7914,-0.0137,-0.034,-0.1232
5.66,-0.0058,-0.0582,9.8071,0.6126,0.2132,-0.3195
5.68,-0.0703,-0.0103,9.8036,0.2,0.6865,-0.1342
5.7,-0.016,-0.0362,9.8251,0.0186,-0.2538,0.2793
5.72,0.014,0.0423,9.7797,1.2103,-1.338,0.6774
5.74,0.0084,-0.0052,9.819,-0.5428,0.7811,-0.7589
5.76,-0.0604,-0.0134,9.7863,0.1655,-0.0634,-0.1057
5.78,-0.0327,-0.0725,9.8192,0.3303,0.5096,0.2083
5.8,-0.0091,-0.0077,9.863,-0.2104,-1.2005,-0.3815
5.82,0.0452,-0.0345,9.8159,-0.7267,-0.5474,-0.1123
5.84,-0.0541,-0.0053,9.8365,-0.2926,0.2602,0.684
5.86,0.0279,0.0249,9.8211,-0.6082,0.0903,-0.2363
5.88,-0.0059,-0.031,9.7975,-0.432,-0.1644,0.4012
5.9,-0.0149,0.0505,9.7813,-0.1547,-0.0973,0.0143
5.92,-0.0121,0.0041,9.7887,-0.0732,-0.1136,-0.2092
5.94,0.0254,0.006,9.8056,-0.7251,0.8011,0.0146
5.96,-0.0446,0.0017,9.8188,-0.0607,-0.0934,0.4638
5.98,0.0197,0.0456,9.8558,0.4182,-0.0619,0.4113
6.0,-0.0005,-0.0187,9.8072,-0.8682,-0.314,0.3217
6.02,-0.0326,-0.0296,9.8025,0.9217,0.1011,0.6343
6.04,0.0164,0.0127,9.8122,-0.4134,-1.1395,-0.2515
6.06,-0.0163,0.0046,9.8391,-0.1204,-1.077,0.0357
6.08,-0.0257,-0.0194,9.7749,-0.1564,-0.797,0.3186
6.1,0.0003,-0.0204,9.8243,-0.0401,0.3823,0.3451
6.12,-0.0221,0.044,9.7886,0.6525,-0.4025,-0.3061
6.14,-0.0093,0.0051,9.8308,0.331,-0.7492,-0.4915
6.16,-0.0322,0.0017,9.7928,-0.3124,-0.1386,-0.0534
6.18,-0.0058,-0.0142,9.8062,-0.4602,0.0575,0.6234
6.2,0.0168,-0.0062,9.8298,0.0093,-0.1994,-0.2123
6.22,-0.042,0.004,9.8389,0.9309,-0.7177,0.8603
6.24,-0.034,-0.0213,9.8043,0.2318,-0.3109,0.1183
6.26,-0.0396,-0.0198,9.807,0.2939,0.8736,0.0856
6.28,-0.0489,0.0608,9.7939,0.9363,1.2842,-0.0328
6.3,0.009,-0.0129,9.8274,-0.8689,-0.2548,-0.1168
6.32,0.0156,0.0297,9.7788,-0.0675,-0.1095,-0.2345
6.34,-0.0539,-0.0608,9.8644,-0.2227,-0.0514,-0.2903
6.36,0.0175,-0.0147,9.817,-0.5544,0.2846,-0.2088
6.38,-0.001,0.0239,9.7943,-0.3332,-0.3565,0.8032
6.4,-0.0275,-0.0021,9.834,-0.0776,-0.4489,0.0533
6.42,-0.0482,0.0263,9.7913,0.9919,0.4828,-0.4296
6.44,0.0127,-0.0356,9.7718,-0.3677,0.1695,0.9077
6.46,-0.0334,-0.0343,9.8299,0.3998,0.8371,-0.7679
6.48,-0.0405,-0.0342,9.8069,-0.0285,0.7095,0.2491
6.5,-0.0402,0.0037,9.8458,0.7377,-0.6383,0.3446
6.52,0.0503,-0.011,9.8237,0.2769,0.0737,0.0853
6.54,-0.0394,0.0212,9.8499,0.2766,-0.0794,-0.3098
6.56,0.0352,-0.0712,9.8421,-0.3942,0.2218,0.2389
6.58,0.0106,-0.0051,9.7652,0.2295,-0.8741,0.5354
6.6,-0.0066,0.076,9.7946,0.5739,0.2427,-0.7985
6.62,-0.026,-0.0272,9.8341,0.4881,0.2364,1.0949
6.64,-0.0677,-0.0558,9.8036,0.8894,0.3381,0.4481
6.66,-0.0372,-0.0432,9.8451,-0.1671,-0.2302,0.3727
6.68,-0.0393,0.0234,9.8204,-0.8685,0.4053,0.1847
6.7,0.0052,-0.0046,9.823,0.4636,0.7023,-0.3429
6.72,-0.0489,0.0114,9.807,0.0419,-0.0526,-0.2184
6.74,-0.0335,-0.0151,9.7997,-0.6804,-0.8756,0.3172
6.76,-0.0465,0.0332,9.797,-0.3343,-0.5527,0.1387
6.78,0.0299,-0.0393,9.7948,0.667,1.066,0.292
6.8,0.0151,0.0203,9.7864,0.3408,0.4845,0.4907
6.82,0.0353,0.012,9.8535,-0.2802,-0.0719,0.5171
6.84,-0.012,-0.0178,9.8139,0.6491,-0.3435,-0.1684
6.86,0.037,-0.0391,9.7864,-0.8827,0.1955,-0.5909
6.88,0.0232,0.03,9.8022,-0.4234,0.3,0.7101
6.9,0.0148,-0.0121,9.8109,0.0981,-0.4002,0.0376
6.92,0.0098,0.0641,9.8065,-0.1453,0.5223,-0.0375
6.94,0.025,0.0112,9.8024,0.5474,-0.0156,0.5666
6.96,-0.0084,-0.0047,9.8161,-0.2655,0.024,0.3687
6.98,0.0059,0.0104,9.828,0.1127,0.1515,0.1325
7.0,0.0581,0.0083,9.7944,0.3509,-0.574,-0.1006
7.02,0.0373,-0.0707,9.8008,1.7311,0.2716,0.0741
7.04,0.0568,-0.0338,9.7826,-1.0778,-0.1506,0.0955
7.06,-0.001,-0.0097,9.829,-0.908,0.2464,0.2141
7.08,0.0166,-0.0077,9.78,0.0518,-0.826,-0.3986
7.1,0.036,-0.0438,9.8508,-0.7102,-0.4815,0.5351
7.12,0.0117,-0.0256,9.8662,-0.281,0.6831,-0.0897
7.14,0.0258,-0.0103,9.7924,-0.9236,-0.2293,0.4309
7.16,0.0663,0.048,9.7935,0.1495,0.6832,-0.1448
7.18,0.0329,0.0178,9.8112,0.9568,-0.7492,0.2794
7.2,0.0559,0.0438,9.7859,-0.8936,-0.5809,-0.704
7.22,0.0126,-0.0216,9.8445,0.7481,0.535,0.0021
7.24,0.0255,0.0039,9.8223,0.3575,-0.4559,-0.1508
7.26,0.034,-0.0415,9.7862,0.2615,0.3065,-0.2383
7.28,0.0002,-0.0424,9.7612,0.5172,-0.8263,-0.0216
7.3,0.0065,-0.008,9.828,0.1941,0.022,-0.6496
7.32,0.0474,-0.0395,9.7867,-0.3386,-0.5873,-0.0398
7.34,0.052,0.0233,9.8535,0.2134,0.5798,-0.356
7.36,0.0024,0.0147,9.7847,-0.0737,-0.7832,-0.0325
7.38,0.0182,-0.0129,9.8196,-0.4257,-0.5908,0.258
7.4,0.0618,-0.0019,9.797,-0.4154,0.8424,-0.0286
7.42,0.0025,-0.004,9.7798,0.0815,1.2173,0.0738
7.44,0.016,-0.0171,9.8457,0.008,-0.7052,-0.199
7.46,0.0432,-0.0086,9.8193,0.2702,0.1273,0.4049
7.48,0.0559,0.004,9.8044,-0.7807,0.6074,0.0888
7.5,0.0489,0.0093,9.7613,0.3613,0.0426,-0.5287
7.52,0.0488,-0.0021,9.7955,-0.3583,-0.1339,0.493
7.54,-0.0338,0.0333,9.8082,0.5713,-1.1032,-0.3773
7.56,-0.0063,0.0249,9.789,0.2383,0.3073,-0.2672
7.58,0.006,0.0007,9.7892,0.2124,0.7133,0.1675
7.6,0.0354,-0.0534,9.8156,0.4101,0.1935,-0.0775
7.62,0.0596,0.0127,9.7791,0.2496,0.4827,0.5079
7.64,0.0437,0.0276,9.8357,-0.1273,0.0183,-0.2771
7.66,0.0251,-0.0464,9.7915,0.0417,-0.1013,-0.1641
7.68,-0.0194,0.0012,9.844,0.5496,0.1275,-0.1615
7.7,0.0115,0.0336,9.8378,0.804,0.4583,0.464
7.72,0.0371,0.0222,9.8194,-0.4125,0.1706,0.0205
7.74,-0.0039,0.0335,9.8878,0.3107,-0.1391,-0.5817
7.76,-0.0149,-0.0195,9.8224,0.9359,-0.4508,0.257
